Gene name,Human gene name,Human homology type
4933406B15Rik,,
Gm12813,,
Cldn34d,CLDN34,ortholog_one2many
Gm46364,,
Sfn,SFN,ortholog_one2one
Gm23817,RNU6-974P,ortholog_one2one
Gm14716,,
Gm47852,,
Pcsk1n,PCSK1N,ortholog_one2one
Zdhhc18,ZDHHC18,ortholog_one2one
Gm17879,,
Erh,ERH,ortholog_one2one
4930469K13Rik,,
Gm29719,,
Zfp385c,ZNF385C,ortholog_one2one
Gm29719,,
Gm14713,,
Gm6225,,
Aqp6,AQP6,ortholog_one2one
5S_rRNA,,
Dynlt1b,DYNLT1,ortholog_one2many
Gm23280,,
Cul2,CUL2,ortholog_one2one
Fam151b,FAM151B,ortholog_one2one
Eras,ERAS,ortholog_one2one
Gm14706,,
Gm14714,,
Gm47438,,
Gnptg,GNPTG,ortholog_one2one
Ccdc61,CCDC61,ortholog_one2one
Gm5398,,
Gm5757,,
Abat,ABAT,ortholog_one2one
Serinc1,SERINC1,ortholog_one2one
Gm5937,,
Emb,EMB,ortholog_one2one
Tbl1x,TBL1Y,ortholog_one2many
Tbl1x,TBL1X,ortholog_one2many
Racgap1,RACGAP1,ortholog_one2one
Hapln4,HAPLN4,ortholog_one2one
Gm44544,,
Dhx58os,,
Gm43633,,
Gm47879,,
Cracr2a,CRACR2A,ortholog_one2one
Slc39a9,SLC39A9,ortholog_one2one
Rhbdf2,RHBDF2,ortholog_one2one
Ncan,NCAN,ortholog_one2one
Gm13213,,
Metazoa_SRP,,
Tsr3,TSR3,ortholog_one2one
Kcnab2,KCNAB2,ortholog_one2one
Tmem181b-ps,,
Rpl48-ps1,,
Mir7066,,
Gm25906,,
Gm47874,,
Rfxank,RFXANK,ortholog_one2one
Mgat4c,MGAT4C,ortholog_one2one
Plekhd1os,,
Plekhd1,PLEKHD1,ortholog_one2one
U1,RNU1-45P,ortholog_one2one
Cldn34-ps,,
Gm14746,,
Gm17509,,
Gm6421,,
Gm14748,,
Gm8722,,
Zfyve16,,
Itgal,ITGAL,ortholog_one2one
Prkx,PRKX,ortholog_one2one
Gm2808,,
Gm43634,,
Prmt8,PRMT8,ortholog_one2one
Gm29721,,
Dynlt1c,DYNLT1,ortholog_one2many
Ccdc177,CCDC177,ortholog_one2one
Fam111a,FAM111A,ortholog_one2one
Gm26796,,
Tmem181c-ps,,
Gm47941,,
Susd6,SUSD6,ortholog_one2one
Dynlt1f,DYNLT1,ortholog_one2many
Gm42739,,
Gm42738,,
Gm42741,,
4921513H07Rik,,
Mir7233,,
Gm42811,,
7SK,RN7SKP67,ortholog_many2many
7SK,RN7SKP99,ortholog_many2many
Gm38901,,
Gm5200,,
Spz1,SPZ1,ortholog_one2one
Tspan11,TSPAN11,ortholog_one2one
Alkbh5,ALKBH5,ortholog_one2one
Hcn1,HCN1,ortholog_one2one
Gm16274,,
Sytl3,SYTL3,ortholog_one2one
Gm4952,,
Gm23298,RNU6-56P,ortholog_one2one
1700052I22Rik,,
Gm12622,,
Cygb,CYGB,ortholog_one2one
Nr2c2ap,NR2C2AP,ortholog_one2one
Eml1,EML1,ortholog_one2one
Serinc5,SERINC5,ortholog_one2one
Gm15870,,
Gm12628,,
Gm12623,,
Gm12621,,
Gm12627,,
Gm12613,,
Gm12614,,
Gm12615,,
Frmd4b,FRMD4B,ortholog_one2one
Gm12626,,
Gm12625,,
Gm12619,,
Borcs8,BORCS8,ortholog_one2one
Dhx58,DHX58,ortholog_one2one
Gm14742,,
Pbsn,,
Glyat,GLYAT,ortholog_one2one
Gm5199,,
4933413L06Rik,,
Bpifa3,BPIFA3,ortholog_one2one
Gm26349,,
Gm9633,,
Mrps30,MRPS30,ortholog_one2one
Gm23670,,
C230057A21Rik,,
Gm37647,,
Cd101,CD101,ortholog_one2one
Cyld,CYLD,ortholog_one2one
B430218F22Rik,,
Gm14744,,
Gm47563,,
,,
Gm7541,,
Thbs4,THBS4,ortholog_one2one
Gm49549,,
Gm24521,,
Olfr1442,,
Tmem186,TMEM186,ortholog_one2one
Atp5b,ATP5F1B,ortholog_one2one
Gm12624,,
Gm12612,,
Gm12616,,
Bpifa1,BPIFA1,ortholog_one2many
Dgkg,DGKG,ortholog_one2one
Prcd,,
Olfr1443,,
Mrps28,MRPS28,ortholog_one2one
5430402E10Rik,,
Gm15467,,
Gm49772,,
Mir7011,,
Gm5979,,
Keg1,,
Gm15466,,
Ptgfrn,PTGFRN,ortholog_one2one
Bpifa5,BPIFA1,ortholog_one2many
Gm12620,,
Gm12617,,
Gm47032,,
Lcp2,LCP2,ortholog_one2one
Snord59a,SNORD59A,ortholog_one2one
Mir3059,,
Mir677,,
Gm47031,,
Gm14750,,
,,
Gm47033,,
1700003P14Rik,,
Gm47025,,
Gm47101,,
Gm14753,,
Gm26988,,
Nts,NTS,ortholog_one2one
Gm16458,,
Gm15962,,
Bbs5,BBS5,ortholog_one2one
Gm9098,,
Gm43465,,
Cntf,CNTF,ortholog_one2one
Gm12486,,
Tpt1-ps1,,
Gm12490,,
Gm47330,,
Cd2,CD2,ortholog_one2one
Gm18361,,
Obp1a,,
Gm10732,,
Gm44505,,
Mtx3,MTX3,ortholog_one2one
Zfp91,ZFP91,ortholog_one2one
Rassf9,RASSF9,ortholog_one2one
Ezr,EZR,ortholog_one2one
Gm31630,,
Gm47142,,
Fgf10,FGF10,ortholog_one2one
Gm47143,,
Gm10355,,
Gm6235,,
Gm43467,,
Gm50088,,
Gm5175,,
G430049J08Rik,,
Gm50089,,
Ube2d3,,
Bambi,BAMBI,ortholog_one2one
Alx1,ALX1,ortholog_one2one
Gm16263,,
Acsl4,ACSL4,ortholog_one2one
Gm50090,,
Gm47335,,
Gm50091,,
,,
U6,RNU6-264P,ortholog_one2one
Rpl7a-ps6,,
Trpc7,TRPC7,ortholog_one2one
7SK,,
Gm7378,,
Gm6248,,
Lyzl1,LYZL1,ortholog_one2many
Lyzl1,LYZL2,ortholog_one2many
Nolc1,NOLC1,ortholog_one2one
Gm12121,,
Foxi1,FOXI1,ortholog_one2one
Snord1c,SNORD1C,ortholog_one2many
Snord1b,SNORD1C,ortholog_one2many
Snord1a,SNORD1A,ortholog_one2one
St6galnac2,ST6GALNAC2,ortholog_one2one
Gm49717,,
Gm10557,,
Gm7400,,
Mir692-1,,
1700122H20Rik,,
Map3k8,MAP3K8,ortholog_one2one
Rsph3b,RSPH3,ortholog_one2many
Gm17028,,
Gm49719,,
Pkib,PKIB,ortholog_one2one
Tagap1,TAGAP,ortholog_one2many
9230117E06Rik,,
St6galnac2,,ortholog_one2one
Gm30251,,
Mir8095,,
Gm9525,,
Akap11,AKAP11,ortholog_one2one
Gm49565,,
Gm15651,,
Kat2a,KAT2A,ortholog_one2one
Pmm2,PMM2,ortholog_one2one
Myom1,MYOM1,ortholog_one2one
Klhl41,KLHL41,ortholog_one2one
4833419F23Rik,,
Gm50096,,
Gm26865,,
Mtpap,MTPAP,ortholog_one2one
Bpifb1,BPIFB1,ortholog_one2one
Asic1,ASIC1,ortholog_one2one
Gm16617,,
Capn7,CAPN7,ortholog_one2one
Caprin2,CAPRIN2,ortholog_one2one
7SK,RN7SKP70,ortholog_one2many
Mir6362,,
Gm8118,,
Crygs,CRYGS,ortholog_one2one
Cmya5,CMYA5,ortholog_one2one
Carhsp1,CARHSP1,ortholog_one2one
Gm50023,,
Gm7411,,
Gm50024,,
Jcad,JCAD,ortholog_one2one
Bpifb5,,
Smarcd1,SMARCD1,ortholog_one2one
Gm5047,,
Gm47336,,
Gm10556,,
Gm4814,,
Gm5767,LITAFD,ortholog_one2one
Gm22777,,
Gm48174,,
Svil,SVIL,ortholog_one2one
A630019I02Rik,,
Tbccd1,TBCCD1,ortholog_one2one
Gm48176,,
Nnt,NNT,ortholog_one2many
Gm50306,,
Gm24840,,
Elovl3,ELOVL3,ortholog_one2one
Gm42651,,
Gm15636,,
Gm43797,,
Gm16596,,
Spock1,SPOCK1,ortholog_one2one
Kit,KIT,ortholog_one2one
Srsf5,SRSF5,ortholog_one2one
Gm16333,,
Lpxn,LPXN,ortholog_one2one
Pigv,PIGV,ortholog_one2one
Gm11735,,
Hspb9,HSPB9,ortholog_one2one
BC018473,,
Rapgef1,RAPGEF1,ortholog_one2one
Gm44709,,
Nova2,NOVA2,ortholog_one2one
Gm5244,RPLP1,ortholog_one2many
Pitx3,PITX3,ortholog_one2one
Dock2,DOCK2,ortholog_one2one
Rps16,RPS16,ortholog_one2one
Lrriq1,LRRIQ1,ortholog_one2one
Olfr1444,OR5B21,ortholog_one2one
Plscr2,PLSCR1,ortholog_one2many
Olfr1445,OR5B12,ortholog_one2many
Olfr1446,OR5B3,ortholog_one2many
Dnajb11,DNAJB11,ortholog_one2one
AF357399,,ortholog_one2many
Skint5,,
Nanos2,NANOS2,ortholog_one2one
Olfr1447,OR5B3,ortholog_one2many
Gm45058,,
Zfp768,ZNF768,ortholog_one2one
Gm5512,,
Tent2,TENT2,ortholog_one2one
Gm10676,,
Olfr1448,OR5B12,ortholog_one2many
Mypop,MYPOP,ortholog_one2one
Gm43908,,
Sec24c,SEC24C,ortholog_one2one
Olfr1449,,
Gm19653,,
Gm7618,,
Gm25852,SNORA63E,ortholog_one2one
Gm43913,,
Gm23510,,
Tbc1d17,TBC1D17,ortholog_one2one
Gm44102,,
Gm24565,,
1700094M24Rik,,
Gm17349,,
Olfr1450,,
Gm34939,,
Gm23703,,
Gm44028,,
Gm17241,,
Hibadh,HIBADH,ortholog_one2one
Nectin1,NECTIN1,ortholog_one2one
Gm16537,,
Olfr1451,OR5B2,ortholog_one2one
Gpd1,GPD1,ortholog_one2one
Olfr1452-ps1,OR5B3,ortholog_one2many
Olfr1453,OR5B3,ortholog_one2many
Olfr1454,OR5B3,ortholog_one2many
Usp7,USP7,ortholog_one2one
Olfr1455-ps1,,
Olfr1456-ps1,,
Gm44445,,
Olfr1457,OR5B3,ortholog_one2many
Gm44434,,
Gm24355,SNORA32,ortholog_many2many
Gm24355,,ortholog_many2many
Gm24355,,ortholog_many2many
Gm43966,,
Tax1bp1,TAX1BP1,ortholog_one2one
Olfr1458,OR5B3,ortholog_one2many
Cox14,COX14,ortholog_one2one
Olfr1459,OR5B3,ortholog_one2many
Gm42807,,
Gm12825,,
Gm53026,,
Igsf3,IGSF3,ortholog_one2one
Olfr1460-ps1,,
Cers5,CERS5,ortholog_one2one
Gm29139,,
Skint11,,
Olfr1461,OR5B3,ortholog_one2many
Ccdc33,CCDC33,ortholog_one2one
Gm5777,,
Olfr1462,OR5B3,ortholog_one2many
Gm25376,,
Gm47164,,
Fabp7,FABP7,ortholog_one2one
Olfr1463,OR5B3,ortholog_one2many
Olfr1464-ps1,OR5B3,ortholog_one2many
Gm22443,,
Olfr1465,OR5B3,ortholog_one2many
Gm15741,,
Trabd2b,TRABD2B,ortholog_one2one
Olfr1466,OR5B3,ortholog_one2many
Olfr1467,OR5B3,ortholog_one2many
Smpdl3a,SMPDL3A,ortholog_one2one
Olfr1468-ps1,OR5G3,ortholog_one2many
Gm44849,,
Olfr1469,OR5B3,ortholog_one2many
Gm28864,,
9130410C08Rik,,
Olfr1470-ps1,,
Gm12830,,
Gm42939,,
Olfr1471,,
4930403D09Rik,,
Gm42938,,
Gm42538,,
Gm23230,,
St6galnac1,ST6GALNAC1,ortholog_one2one
Foxd2,FOXD2,ortholog_one2one
Manba,MANBA,ortholog_one2one
Gm43967,,
Olfr1472,,
Nphp4,NPHP4,ortholog_one2one
Sinhcaf,SINHCAF,ortholog_one2one
Olfr1473-ps1,,
Olfr1474,,
AW822073,,
Gm10807,,
Olfr1475,,
Zfp747,,
Olfr1476-ps1,,
Olfr1477,,
Llgl1,LLGL1,ortholog_one2one
Slc6a15,SLC6A15,ortholog_one2one
1600022D10Rik,,
Gm49910,,
Rnaset2b,RNASET2,ortholog_one2many
Irf2bp1,IRF2BP1,ortholog_one2one
Gbf1,GBF1,ortholog_one2one
Gm17995,,
Gm17910,,
Gm5938,,
Rps6-ps2,,
Foxa3,FOXA3,ortholog_one2one
Gm45504,,
Mir8110,,
Sall1,SALL1,ortholog_one2one
9130019O22Rik,,
Gm6625,,
Gm5356,,
Klhl3,KLHL3,ortholog_one2one
Gm26331,RNU6-822P,ortholog_one2many
Gm24212,,ortholog_many2many
Gm24212,,ortholog_many2many
Gm24212,,ortholog_many2many
Tox3,TOX3,ortholog_one2one
Obp1b,,
Gm6067,,
Gm7123,,
E430018J23Rik,ZNF747,ortholog_many2many
E430018J23Rik,ZNF764,ortholog_many2many
Gm15031,,
Gm25915,,
Gm14743,,
Gm4995,,
Smt3h2-ps2,,
Gm8749,,
Gm15032,,
Gm49721,,
4930480E11Rik,,
Duxf3,,
Slco3a1,SLCO3A1,ortholog_one2one
Gm45639,,
Gm45638,,
Gm35850,,
Gm5763,,
Gm8768,,
Gm4981,,
Gm35963,,
Gm1604b,,
Gm14749,,
,,
Gm8754,,
Gm19935,,ortholog_one2one
Mir6946,,
Gm14752,,
Gm47223,,
Zfp219,ZNF219,ortholog_one2one
Gm14745,,
Gm47221,,
Mef2b,MEF2B,ortholog_one2one
Gm19459,,
Gm25119,,
Prrg1,PRRG1,ortholog_one2one
Gm47220,,
Baiap3,BAIAP3,ortholog_one2one
Gm47222,,
Gm26923,,
Gm47224,,
Slc10a1,SLC10A1,ortholog_one2one
Gm47225,,
Gm25143,,
Gm47226,,
Gm47227,,
Mir874,MIR874,ortholog_one2one
Gm2076,,
Gm47228,,
Gm21293,ALYREF,ortholog_one2many
Gm43102,,
Gm43100,,
Hnrnpa0,HNRNPA0,ortholog_one2one
Jazf1,JAZF1,ortholog_one2one
Gm38180,,
Gm28865,,
,,
Gm6763,ALYREF,ortholog_one2many
1700066J03Rik,,
Gm8764,ALYREF,ortholog_one2many
Gak,GAK,ortholog_one2one
Gm21304,ALYREF,ortholog_one2many
Smoc1,SMOC1,ortholog_one2one
Gm21312,ALYREF,ortholog_one2many
Atp1a1,ATP1A1,ortholog_one2one
Gm15572,,
,,
Tspan9,TSPAN9,ortholog_one2one
,,ortholog_one2one
Gm8757,,
Gm20765,ALYREF,ortholog_one2many
Gm8761,,
Gm14747,,
Nnt,NNT,ortholog_one2many
Fam47c,,
Gm8770,,
Gm4340,ALYREF,ortholog_one2many
Gm5939,,
Gm13172,,
,,
Gm833,,
Gm14751,,
Rps24-ps3,,
,,
Foxe3,FOXE3,ortholog_one2one
Cfap47,,
Gm13173,,
Gm22339,,
Gm13174,,
Mir6411,,
Gm22945,,
Gm25522,,
Ajap1,AJAP1,ortholog_one2one
Gm48184,,
Gm25587,RNU1-98P,ortholog_many2many
Gm25587,RNU1-56P,ortholog_many2many
Gm25422,,
Gm36997,,
Tmtc2,TMTC2,ortholog_one2one
Zfp764,ZNF747,ortholog_many2many
Zfp764,ZNF764,ortholog_many2many
Gm25880,,
Gm13115,,
Cmpk1,CMPK1,ortholog_one2one
Stk33,STK33,ortholog_one2one
Fut11,FUT11,ortholog_one2one
Ctps2,CTPS2,ortholog_one2one
Gm17058,,
Mroh1,MROH1,ortholog_one2one
Gm25328,RNU6-656P,ortholog_one2one
Tmem253,TMEM253,ortholog_one2one
Gm42937,,
Ahsg,AHSG,ortholog_one2one
Gm16100,,
Gm42941,,
Oaz2-ps,,
Gm23326,RNU6-592P,ortholog_one2one
Gm43135,,
Gm20529,,
Gm48206,,
Gm48205,,
Gm43134,,
Gm24045,Y_RNA,ortholog_one2many
Gm30373,,
Gm48203,,
Mab21l3,MAB21L3,ortholog_one2one
Gm15666,,
A430005L14Rik,C1orf174,ortholog_one2one
Gm10688,,
Gm48204,,
Amigo3,AMIGO3,ortholog_one2one
Gm15664,,
Gm48207,,
Tfap2b,TFAP2B,ortholog_one2one
Gcc2,GCC2,ortholog_one2one
Insyn2b,INSYN2B,ortholog_one2one
E230034D01Rik,,
Chchd1,CHCHD1,ortholog_one2one
Gm16130,,
Gm47345,,
Gm39323,,
1700057G04Rik,PLSCR1,ortholog_one2many
Rab5c,RAB5C,ortholog_one2one
Gm49086,,
Gm49256,,
Olfr221,OR5AU1,ortholog_one2one
Arid1a,ARID1A,ortholog_one2one
Lmna,LMNA,ortholog_one2one
Mir3067,,
Slc8a3,SLC8A3,ortholog_one2one
Gm22354,SNORD58,ortholog_many2many
Gm22354,SNORD58B,ortholog_many2many
Gm8586,,
Gm49258,,
Sh3bp5,SH3BP5,ortholog_one2one
Gm15573,,
Gm15493,,
3010003L21Rik,,
Thy1,THY1,ortholog_one2one
,,
Gm8143,,
Ank1,ANK1,ortholog_one2one
Gm44056,,
Gm25539,,
Gm4872,,
9330102E08Rik,,
Gm18609,,
Mxra7,,
Gm25805,,
Gm4691,,
Gm28340,,
1810013L24Rik,C16orf72,ortholog_one2one
Gm49380,RNF26,ortholog_one2many
Gm28341,,
Gm4849,,
SNORD29,SNORD29,ortholog_one2one
Gm38382,,
Gm28693,,
Gm19065,,
Gm39325,,
Plscr4,PLSCR4,ortholog_one2one
Gm8703,,
Fbxo28,FBXO28,ortholog_one2one
Dennd5b,DENND5B,ortholog_one2one
5S_rRNA,,
Gm10247,,
Gm30371,,
Gm49447,,
Gm30567,,
Gm49448,,
Gm7580,,
Gm18722,,
Olfr1478-ps1,,
Gm33080,,
Olfr1479-ps1,,
Gm49451,,
Gm3188,,
Gm7726,,
Fetub,FETUB,ortholog_one2one
Olfr1480,,
Gm9105,,
Spdl1,SPDL1,ortholog_one2one
Gm30459,,
0610006L08Rik,,
Olfr1481-ps1,,
Olfr1482-ps1,,
Olfr1483-ps1,,
Gm44903,,
Gm8974,,
Gm16726,,
Gm44902,,
Gm5706,,
7SK,,
Gm3693,,
Olfr1484,,
Gm10517,,
Zfp688,ZNF688,ortholog_one2one
Angptl1,ANGPTL1,ortholog_one2one
Gm20498,,
Olfr1485-ps1,,
Olfr1486-ps1,,
,,
,,
Olfr1487,,
Gm45184,,
4930533N22Rik,,
Gm37802,,
Olfr1488-ps1,,
Olfr1489,,
Gm37943,,
4930439D14Rik,,
Gm22022,,
Gm12711,,
Gm28694,,
Gm25417,,
Gm25799,,
Gm24124,,
Gm10531,,
B430319G15Rik,,
Olfr1490,OR10W1,ortholog_one2many
Akt1s1,AKT1S1,ortholog_one2one
Gm37545,,
Evl,EVL,ortholog_one2one
Jmjd6,JMJD6,ortholog_one2one
Tmem163,TMEM163,ortholog_one2one
Olfr1491,OR10Q1,ortholog_one2many
Mst1,MST1,ortholog_one2one
Gm49252,,
Gm48295,,
Idnk,IDNK,ortholog_one2one
Olfr1492-ps1,,
Olfr1493-ps1,OR10W1,ortholog_one2many
Dgkh,DGKH,ortholog_one2one
Olfr1494,OR10Q1,ortholog_one2many
Rps6ka2,RPS6KA2,ortholog_one2one
Gm15779,,
Olfr1495,OR10Q1,ortholog_one2many
Gm15781,,
Gm49058,,
Gm22578,,
Gm15780,,
Olfr1496,OR1S2,ortholog_one2many
Olfr1496,OR1S1,ortholog_one2many
Gm23462,,
Gm10203,,
Creb5,CREB5,ortholog_one2one
Olfr1497,OR9Q2,ortholog_one2one
Olfr1498-ps1,,
Olfr1499,OR9I1,ortholog_one2many
Olfr1500,OR9Q1,ortholog_one2one
,,
Ryr2,RYR2,ortholog_one2one
Kcnh4,KCNH4,ortholog_one2one
Olfr1501,,
Mir707,,
Zfp689,ZNF689,ortholog_one2one
Rpl39l,,
Acmsd,ACMSD,ortholog_one2one
Olfr1502,OR9I1,ortholog_one2many
Olfr1503-ps1,,
Olfr1504,,
Mir7227,,
Gm25270,,
Gm49455,,
Olfr1505,OR9I1,ortholog_one2many
Dffb,DFFB,ortholog_one2one
Hrg,HRG,ortholog_one2one
Gm45110,,
Gm26993,,
Sympk,SYMPK,ortholog_one2one
2900009J06Rik,,
Nfkb2,NFKB2,ortholog_one2one
Trp53bp2,TP53BP2,ortholog_one2one
Gpr31a,,
Mir3547,,
Atf7ip2,ATF7IP2,ortholog_one2one
Mettl25,METTL25,ortholog_one2one
Lpin2,LPIN2,ortholog_one2one
Htt,HTT,ortholog_one2one
Gm12974,,
Cep104,CEP104,ortholog_one2one
Hcrt,HCRT,ortholog_one2one
Mir7088,,
5S_rRNA,,
Plod2,PLOD2,ortholog_one2one
Gm48298,,
Ccdc59,CCDC59,ortholog_one2one
Mettl23,METTL23,ortholog_one2one
Slc22a15,SLC22A15,ortholog_one2one
Pkhd1,PKHD1,ortholog_one2one
Gm25818,RNU1-134P,ortholog_one2one
Gm44080,,
Tead4,TEAD4,ortholog_one2one
,,
Itih5,ITIH5,ortholog_one2one
Gm25342,,
Gm8796,,
Gm48363,,
Gm48376,,
Gm48377,,
Rps15a-ps1,,
Gm48379,,
Baz2a,BAZ2A,ortholog_one2one
Slit3,SLIT3,ortholog_one2one
Fastkd1,FASTKD1,ortholog_one2one
Gm37584,,
Mex3a,MEX3A,ortholog_one2one
Lrrc47,LRRC47,ortholog_one2one
Mir1905,,
Nhlh2,NHLH2,ortholog_one2one
Gm48998,,
Gm26251,,ortholog_one2many
Gm18368,,
Gm49009,,
Gm30584,,
Gm19098,,
Mettl6,METTL6,ortholog_one2one
Lima1,LIMA1,ortholog_one2one
Gm43243,,
Gm18894,,
Rab25,RAB25,ortholog_one2one
Prr14,PRR14,ortholog_one2one
Gm26070,,
Gm12123,,
Flii,FLII,ortholog_one2one
Lamtor2,LAMTOR2,ortholog_one2one
Gm24667,RNU6-547P,ortholog_one2many
Gm49456,,
,,
Kng2,KNG1,ortholog_one2many
Tcp10a,TCP10L,ortholog_one2many
Stil,STIL,ortholog_one2one
Tpd52,TPD52,ortholog_one2one
Gm2495,,
Tle4,TLE4,ortholog_one2one
Gm29396,,
Gm5306,,
Gm5258,,
4933400C23Rik,,
Tril,TRIL,ortholog_one2one
Gm28627,,
Gm28054,,
Gm21893,,
Gm37315,,
Rpl18-ps2,,
Gm29397,,
4930486I03Rik,,
1700034K08Rik,,
Gm15795,,
Gm24162,,
Lincmd1,,
Etfbkmt,ETFBKMT,ortholog_one2one
Gm13261,,
Mir206,MIR206,ortholog_one2one
Mir133b,MIR133B,ortholog_one2one
Gm26682,,
Il17a,IL17A,ortholog_one2one
Zfp438,ZNF438,ortholog_one2one
Bpifb9a,,
Gm9621,,
Gm47165,,
Ccnt2,CCNT2,ortholog_one2one
Gm5369,,
Rsph6a,RSPH6A,ortholog_one2one
Smco4,SMCO4,ortholog_one2one
Mageb16,MAGEB16,ortholog_one2one
Eaf1,EAF1,ortholog_one2one
Gm24200,,
Mir342,MIR342,ortholog_one2one
Gm5370,,
Degs2,DEGS2,ortholog_one2one
Gm28934,,
Gm50064,,
Dipk2a,DIPK2A,ortholog_one2one
Gm50065,,
Gm26575,,
Gm2238,,
Zeb1,ZEB1,ortholog_one2one
Gm4772,,
Gm39404,,
Gm4773,,
Gm24178,RNU6-1291P,ortholog_one2many
Gm14760,,
Gm29395,,
Tmem164,TMEM164,ortholog_one2one
Gm49270,,
Apeh,APEH,ortholog_one2one
Bop1,BOP1,ortholog_one2one
Vwa8,VWA8,ortholog_one2one
Gm33467,,
Gm14197,,
Gm9823,,
,,
Gm13420,PRRT1B,ortholog_one2one
Gm48048,,
Gm33682,,
Sv2b,SV2B,ortholog_one2one
Gm34220,,
Bpifb9b,,
Yy1,YY1,ortholog_one2one
Gm16499,,
Gm16499,,
Gm22910,,
Tulp3,TULP3,ortholog_one2one
Gm12122,,
Mir218-2,MIR218-2,ortholog_one2one
Ghdc,GHDC,ortholog_one2one
Gm13547,GOLGA8B,ortholog_many2many
Gm13547,GOLGA6C,ortholog_many2many
Gm13547,GOLGA8M,ortholog_many2many
Gm13547,GOLGA8Q,ortholog_many2many
Gm13547,GOLGA6B,ortholog_many2many
Gm13547,GOLGA8A,ortholog_many2many
Gm13547,GOLGA8R,ortholog_many2many
Gm13547,GOLGA8H,ortholog_many2many
Gm13547,GOLGA8J,ortholog_many2many
Gm13547,GOLGA8G,ortholog_many2many
Gm13547,GOLGA8F,ortholog_many2many
Gm13547,GOLGA8T,ortholog_many2many
Gm13547,GOLGA8K,ortholog_many2many
Gm13547,GOLGA8S,ortholog_many2many
Gm13547,GOLGA6D,ortholog_many2many
Gm13547,GOLGA6A,ortholog_many2many
Gm13547,GOLGA8O,ortholog_many2many
Gm13547,GOLGA2,ortholog_many2many
Gm13547,GOLGA8N,ortholog_many2many
Gm37997,,
U4,RNU4-28P,ortholog_one2many
U4,RNU4-24P,ortholog_one2many
U4,U4,ortholog_one2many
Gm5513,,
Gm24319,,
Gm50348,,
Psat1,PSAT1,ortholog_one2one
Gm16147,,
,,
Gm34804,,
Gm6493,,
Gm8128,,
Gm41662,,
Slc25a29,SLC25A29,ortholog_one2one
Emp2,EMP2,ortholog_one2one
Kif5b,KIF5B,ortholog_one2one
Gm25897,RNU6-1057P,ortholog_one2one
Il17f,IL17F,ortholog_one2one
Gm4468,,
Gm17057,,
Scx,SCX,ortholog_one2one
Cdk5rap1,CDK5RAP1,ortholog_one2one
Gm18095,,
7SK,RN7SKP183,ortholog_one2many
Gm18890,,
Pank3,PANK3,ortholog_one2one
Uqcrh-ps1,,
Gm49495,,
Cox16,COX16,ortholog_one2one
Gm20564,,
Fam186a,FAM186A,ortholog_one2one
Gm44190,,
Gm26770,,
Gm43365,,
Ankrd44,ANKRD44,ortholog_one2one
U6,U6,ortholog_one2one
Amn1,AMN1,ortholog_one2one
Gm8130,,
Kdr,KDR,ortholog_one2one
Gm1600,,
Tekt5,TEKT5,ortholog_one2one
Ttll2,TTLL2,ortholog_one2one
Gm49630,,
Ube2i,UBE2I,ortholog_one2one
Srsf2,SRSF8,ortholog_one2many
Srsf2,SRSF2,ortholog_one2many
Gm21917,,
U12,,
Nubp1,NUBP1,ortholog_one2one
Larp4,LARP4,ortholog_one2one
Dmwd,DMWD,ortholog_one2one
Mir103-1,MIR103A1,ortholog_one2one
Mief2,MIEF2,ortholog_one2one
1700003I16Rik,,
7SK,RN7SKP49,ortholog_many2many
7SK,RN7SKP105,ortholog_many2many
Gm3329,,
Gm6952,,
Snta1,SNTA1,ortholog_one2one
Gm10388,,
Cep78,CEP78,ortholog_one2one
Mir652,MIR652,ortholog_one2one
Gm14768,,
Trim66,TRIM66,ortholog_one2one
Smim1,SMIM1,ortholog_one2one
Rhno1,RHNO1,ortholog_one2one
Pou5f1-rs13,,
S100g,S100G,ortholog_one2one
Mir5100,,
Gm12124,,
Gm23341,,
Fbll1,FBLL1,ortholog_one2one
Gm5940,,
Gm44371,,
7SK,RN7SKP70,ortholog_one2many
Rars,RARS1,ortholog_one2one
Gm22746,,
Gm8806,,
Tet3,TET3,ortholog_one2one
Gm15215,,
Gm6954,,
Gm15212,,
Tvp23a,TVP23A,ortholog_one2one
Gm14733,,
Gm15214,,
Gm26007,,
Gm7199,,
Ammecr1,AMMECR1,ortholog_one2one
Gm3695,,
Gm4787,,
Hspe1-ps2,,
Adam4,,
Rpl37-ps1,,
Psd,PSD,ortholog_one2one
Gm28370,,
Slc25a47,SLC25A47,ortholog_one2one
,,
Rtl9,RTL9,ortholog_one2one
Kng1,KNG1,ortholog_one2many
Slc9a9,SLC9A9,ortholog_one2one
Grpr,GRPR,ortholog_one2one
Trub2,TRUB2,ortholog_one2one
Gm17036,,
Stat5b,STAT5B,ortholog_one2one
Gm41664,,
Rpl27-ps3,,
Gm49986,,
Gm6291,,
Mir6374,,
Gm4760,,
Epc1,EPC1,ortholog_one2one
Rnf138rt1,RNF138,ortholog_one2many
Mitf,MITF,ortholog_one2one
Gm15213,,
Tmem47,TMEM47,ortholog_one2one
Mir345,MIR345,ortholog_one2one
Tal1,TAL1,ortholog_one2one
Synj2bp,SYNJ2BP,ortholog_one2one
Gm37616,,
Casq2,CASQ2,ortholog_one2one
5S_rRNA,,
Gm32780,,
Gm6051,,
