Gene name,Macaque gene name,Macaque homology type
,,
BCKDHA,,ortholog_one2many
BCKDHA,,ortholog_one2many
LYSMD3,LYSMD3,ortholog_one2one
FIBCD1-AS1,,
PRDM12,PRDM12,ortholog_one2one
ANKS4B,ANKS4B,ortholog_one2one
,,
,,
,,
,,
IER5L,IER5L,ortholog_one2one
ABCA15P,,
,,
PSAT1P4,,
,,
,,
RN7SL159P,Metazoa_SRP,ortholog_one2one
SIAH2,SIAH2,ortholog_one2one
,,
,,
,,
,,
,,
TTC41P,,
LINC01202,,
,,
,,
MAP2K3,MAP2K3,ortholog_one2one
,,
,,
IER5L-AS1,,
TOMM22P6,,
GABRG2,GABRG2,ortholog_one2one
SNX29P1,,
,,
NAGPA,NAGPA,ortholog_one2one
ATAD1,ATAD1,ortholog_one2one
VN2R3P,,
NEK11,,
RBM17P1,,
,,
,,
,,
RN7SL640P,,
5_8S_rRNA,5_8S_rRNA,ortholog_one2many
,,
,,
U6,,
SPATA31A1,,ortholog_many2many
SPATA31A1,,ortholog_many2many
,,
BCAS1,BCAS1,ortholog_one2one
,,
,,
ZDHHC22,ZDHHC22,ortholog_one2one
,,
CCDC38,CCDC38,ortholog_one2one
,,
,,
,,
FAM204DP,,
,,
,,
PHYHIP,PHYHIP,ortholog_one2one
MIR1260A,,
,,
AKAP13-AS1,,
GSTZ1,GSTZ1,ortholog_one2one
,,
MINDY2,MINDY2,ortholog_one2one
,,
FAM74A1,,
,,
YWHAZP2,,
,,
SKP1P3,,
FKBP4P2,,
SDR42E1P1,,
ATP5F1AP8,,
RAB28P1,,
RBPJP5,,
,,
LINC01918,,
,,
RN7SL763P,Metazoa_SRP,ortholog_one2many
,,
,,
,,
TDRD5,TDRD5,ortholog_one2one
SNORA70,SNORA70,ortholog_one2many
Metazoa_SRP,Metazoa_SRP,ortholog_one2one
,,
,,
ERICH4,,ortholog_one2one
,,
RN7SL810P,,
RPL7AP49,,
,,
LINC01069,,
KCTD5P1,,
CDRT15P14,,
,,
,,
,,
,,
,,
SIGLEC8,,
,,
MEP1AP1,,
RNU6-1269P,,
COL5A2,COL5A2,ortholog_one2one
SLAIN1,SLAIN1,ortholog_one2one
,,
SNX18P8,,
,,
CNN2P2,,
GXYLT1P3,,
,,
AQP7P5,,
,,
RN7SL78P,Metazoa_SRP,ortholog_one2one
KLLN,KLLN,ortholog_one2one
RPL11P3,,
,,
,,ortholog_one2one
SLC46A2,SLC46A2,ortholog_one2one
,,
NXPH4,NXPH4,ortholog_one2one
ARID5B,ARID5B,ortholog_one2one
,,
,,
,,
,,
MUPP,,
,,
POLR3D,POLR3D,ortholog_one2one
,,
,,
,,
SH2B3,SH2B3,ortholog_one2one
,,
,,
,,
FAM225B,,
IGHMBP2,IGHMBP2,ortholog_one2one
FAM225A,,
SLC31A2,SLC31A2,ortholog_one2one
,,
OR1K1,OR1K1,ortholog_one2one
RPL26P6,,
SIGLEC12,,
MSS51,MSS51,ortholog_one2one
KRT18P67,,
RC3H2,RC3H2,ortholog_one2one
,,
NR2F2,NR2F2,ortholog_one2one
PPP3CB,PPP3CB,ortholog_one2one
ZNF740,ZNF740,ortholog_one2one
,,
EEF2KMT,,ortholog_one2many
,,
SIGLEC27P,,
LINC02423,,
SIGLEC6,SIGLEC6,ortholog_one2one
,,
PIGAP1,,
,,
LINC00615,,
,,
ISCUP1,,
,,
,,
SCCPDH,SCCPDH,ortholog_one2one
NR1H4,NR1H4,ortholog_one2one
,,
,,
,,
,,
,,
,,
MCHR1,MCHR1,ortholog_one2one
LINC02244,,
STATH,,
CEP152,CEP152,ortholog_one2one
TUG1,,
ZC2HC1B,ZC2HC1B,ortholog_one2one
ELK4,ELK4,ortholog_one2one
FASTKD5,FASTKD5,ortholog_one2one
HTN1,,
TP53RK,TP53RK,ortholog_one2one
PRPF6,PRPF6,ortholog_one2one
PIWIL2-DT,,
PIWIL2,PIWIL2,ortholog_one2one
GINM1,GINM1,ortholog_one2one
SPAG4,SPAG4,ortholog_one2one
TOMM22P3,,
KL,KL,ortholog_one2one
SAMD5,SAMD5,ortholog_one2one
,,
,,
HNRNPA1P46,,
GGCT,GGCT,ortholog_one2one
IL2RB,IL2RB,ortholog_one2one
,,
FTH1P2,,
,,
CSN1S2AP,,
,,
TFB2M,TFB2M,ortholog_one2one
,,
SEC31B,SEC31B,ortholog_one2one
ENPP7P14,,
,,
ARG1,ARG1,ortholog_one2one
LINC02164,,
STARD13,STARD13,ortholog_one2one
,,
RPS3AP48,,
SNRPCP20,,
NPM1P3,,
,,
,,
LINC01570,,
,,
SIGLEC29P,,
PRR27,PRR27,ortholog_one2one
,,
ZNF175,ZNF175,ortholog_one2one
,,
SKAP1,SKAP1,ortholog_one2one
MIR8065,,
,,
,,
,,
,,
,,
,,
,,
TRPC6P10,,
,,
,,
,,
,,
SNORD90,SNORD90,ortholog_one2one
RNU7-99P,,
ZBTB6,ZBTB6,ortholog_one2one
RNU6-457P,,
RNU6-328P,U6,ortholog_one2one
,,
,,
LYPLAL1,LYPLAL1,ortholog_one2one
,,
,,
CRHR2,CRHR2,ortholog_one2one
,,ortholog_one2one
MT4,MT4,ortholog_one2one
ZBTB26,ZBTB26,ortholog_one2one
TMED8,TMED8,ortholog_one2one
,,
MT2A,,ortholog_one2one
LINC01634,,
USP18,USP18,ortholog_one2one
,,
RPL9P33,,
RPL7P51,,
,,
SPACA6-AS1,,
RABGAP1,RABGAP1,ortholog_one2one
MIR99B,MIR99B,ortholog_one2one
MIRLET7E,MIRLET7E,ortholog_one2one
MIR125A,mml-mir-125a,ortholog_one2one
HAS1,HAS1,ortholog_one2one
,,
NUDT14,,
HTN3,,
,,
MT1E,MT1E,ortholog_one2one
ZNF334,ZNF334,ortholog_one2one
,,
CFC1B,,ortholog_one2many
FPR2,FPR2,ortholog_one2one
JCHAIN,JCHAIN,ortholog_one2one
MT1M,,
,,
FPR3,FPR3,ortholog_one2one
,,
RN7SKP92,,
GSS,GSS,ortholog_one2one
,,
MT1A,,
,,
BNIP3P1,,
,,
,,
,,
RPL26P3,,
LINC02612,,
,,
,,
LINC02327,,
,,
,,
MT1CP,,
NOVA2,NOVA2,ortholog_one2one
TOP2A,TOP2A,ortholog_one2one
,,
MT1B,,
ALG1L9P,,
,,
,,
DEFB108B,DEFB108B,ortholog_one2one
MPZL1,MPZL1,ortholog_one2one
SOWAHB,SOWAHB,ortholog_one2one
RNA5SP342,,
TXNP6,,
,,
DEFB131B,,ortholog_one2many
DYNLL1P5,,
RNA5SP468,,
,,
,,
,,
CCNI,CCNI,ortholog_one2one
OR7E128P,,
,,
MT1F,MT1F,ortholog_one2one
RPS18P13,,
INSC,INSC,ortholog_one2one
HPS4,HPS4,ortholog_one2one
IL12RB1,IL12RB1,ortholog_one2one
LINC02326,,
STK25,STK25,ortholog_one2one
RPL21P43,,
,,
MT1X,MT1X,ortholog_one2one
LINC01210,,
RNU6-864P,U6,ortholog_one2one
,,
RNY1P15,Y_RNA,ortholog_one2one
,,
,,
,,
,,
PSMB1,PSMB1,ortholog_one2one
DPPA2P4,,
MIR600HG,,
,,
CRYM,CRYM,ortholog_one2one
,,
STRBP,STRBP,ortholog_one2one
RNU11-5P,RNU11-5P,ortholog_one2one
,,
RNU6-1234P,U6,ortholog_one2one
,,
HSPA2-AS1,,
,,
TNFSF10,TNFSF10,ortholog_one2one
RPL7P17,,
,,
PPP1R36,,
RNU6-1187P,U6,ortholog_one2one
RNU6-887P,U6,ortholog_one2one
KLB,KLB,ortholog_one2one
SLC2A12,SLC2A12,ortholog_one2one
,,
,,
,,
TAAR7P,,
ULBP1,,ortholog_one2many
ULBP1,,ortholog_one2many
,,
,,
ARHGAP27P1-BPTFP1-KPNA2P3,,
MIR5591,,
Y_RNA,Y_RNA,ortholog_one2one
SOBP,SOBP,ortholog_one2one
LIAS,LIAS,ortholog_one2one
RDM1P4,,
CA4,CA4,ortholog_one2one
,,
,,
OR4F7P,,
,,
AGPAT4,AGPAT4,ortholog_one2one
FAM81A,FAM81A,ortholog_one2one
,,
NUP50P1,,
,,
INTS7,INTS7,ortholog_one2one
PLEKHG3,PLEKHG3,ortholog_one2one
,,
,,
MRPL57P7,,
RN7SKP85,,
,,
,,
,,
LINC01192,,
GARS1,GARS1,ortholog_one2one
,,
,,
,,
,,
,,
Y_RNA,Y_RNA,ortholog_one2one
MIR599,mml-mir-599,ortholog_one2one
MIR875,,
RN7SL350P,Metazoa_SRP,ortholog_one2one
STARD13-IT1,,
,,
STARD13-AS,,
,,
,,
COX6C,COX6C,ortholog_one2one
IGSF6,IGSF6,ortholog_one2one
POLRMTP1,,
LINC02875,,
NDUFB8,,ortholog_one2many
NDUFB8,,ortholog_one2many
NDUFB8,,ortholog_one2many
NDUFB8,,ortholog_one2many
,,
PDLIM1P3,,
,,
,,
ISCA1P3,,
RPL21P106,,
RPS4XP6,,
,,
,,
RBISP2,,
,,
SNX5P2,,
,,
OFD1P17,,
,,
RN7SL37P,Metazoa_SRP,ortholog_one2one
,,
,,
RNU7-75P,U7,ortholog_one2one
WDR27,WDR27,ortholog_one2one
KRT8P33,,
HMGB3P17,,
,,
LINC02344,,
CEP120,CEP120,ortholog_one2one
,,
,,
,,
,,
,,
RNU6-1005P,U6,ortholog_one2one
,,
RNU6-196P,U6,ortholog_one2one
,,
,,
ATP5MC1,,ortholog_one2many
ATP5MC1,,ortholog_one2many
EBPL,EBPL,ortholog_one2one
,,
TMEM263,TMEM263,ortholog_one2one
UQCRC2,,ortholog_one2many
UQCRC2,,ortholog_one2many
MAST3-AS1,,
,,
,,
,,
,,
,,
,,
FMR1-AS1,,
LINC02251,,
LINC02333,,
,,
FMR1-IT1,,
PIK3R2,PIK3R2,ortholog_one2one
FMR1NB,FMR1NB,ortholog_one2one
NSA2P4,,
CKAP2-DT,,
,,
,,
,,
,,
,,
,,
RMDN1,RMDN1,ortholog_one2one
TFDP1P3,,
,,
,,
,,
SUGT1-DT,,
NMNAT1P5,,
CNMD,CNMD,ortholog_one2one
SPTB,SPTB,ortholog_one2one
RNA5SP524,,
,,
FTH1P8,,
TAB3,TAB3,ortholog_one2one
BTBD1,BTBD1,ortholog_one2one
HIF1AN,HIF1AN,ortholog_one2one
LINC02392,,
HAUS8P1,,
YAE1-DT,,
YAE1,YAE1,ortholog_one2one
OSBPL8,OSBPL8,ortholog_one2one
IFI30,IFI30,ortholog_one2one
Metazoa_SRP,Metazoa_SRP,ortholog_one2one
,,
Y_RNA,Y_RNA,ortholog_one2one
,,
TBX4,TBX4,ortholog_one2one
SLF2,SLF2,ortholog_one2one
MIR759,,
PPIAP26,,
PCDH8,PCDH8,ortholog_one2one
,,
,,
,,
,,
,,
RALA,RALA,ortholog_one2one
MIR600,mml-mir-600,ortholog_one2one
RNU6-820P,U6,ortholog_one2one
,,
LONRF2P2,,
LINC00388,,
,,
FEM1AP4,,
LINC00387,,
TERF1P5,,
FAM207BP,,
GXYLT1P1,,
,,
CNN2P12,,
LSM1P1,,
MAGEA10,MAGEA10,ortholog_one2one
ZNF965P,,
CYP4F34P,,
SNX18P26,,
LINC00328-2P,,
,,
ANKRD20A9P,,
,,
RHOT1P3,,
RNU6-55P,,
LINC01326,,
RNU6-76P,,
SNX19P2,,
LINC00408,,
,,
MTND3P7,,
,,
NPM1P29,,
,,
,,
RPL23AP40,,
,,
PHF2P2,,
RNU6-719P,U6,ortholog_one2many
FXN,FXN,ortholog_one2one
,,
CICP22,,
,,
SSBP3P1,,
,,
,,
LINC00265,,
LINC00442,,
PHC3,PHC3,ortholog_one2one
MPV17L2,MPV17L2,ortholog_one2one
USP24P1,,
,,
GTF2IP3,,
,,
,,
,,
,,
,,
RNA5SP24,,
LINC02254,,
PHACTR2-AS1,,
CENPIP1,,
,,
B3GALNT2P1,,
SMPD4P2,,
,,
,,
TUBA3C,,
MED12,MED12,ortholog_one2one
SLC22A2,SLC22A2,ortholog_one2one
TJP2,TJP2,ortholog_one2one
,,
MIR653,mml-mir-653,ortholog_one2one
MIR489,mml-mir-489,ortholog_one2one
ALDH1A3,ALDH1A3,ortholog_one2one
,,
CALCR,CALCR,ortholog_one2one
,,
ATP5PBP6,,
RAB3A,RAB3A,ortholog_one2one
DNAH17,,
,,
WBP1LP8,,
RPL10P10,,
,,
AK4P5,,
ZDHHC14,ZDHHC14,ortholog_one2one
CIR1P1,,
MIR3141,,
MIR1303,,
Y_RNA,,
IGSF9B,IGSF9B,ortholog_one2one
RN7SL803P,Metazoa_SRP,ortholog_one2one
,,
,,
,,
FAXDC2,FAXDC2,ortholog_one2one
,,
PSPC1P1,,
ANKRD26P3,,
MIR7855,,
UGDH,UGDH,ortholog_one2one
MYH7B,MYH7B,ortholog_one2one
POMT2,POMT2,ortholog_one2one
,,
,,
RPS29P5,,
DACH1,DACH1,ortholog_one2one
CATSPERE,CATSPERE,ortholog_one2one
,,ortholog_one2one
JUND,JUND,ortholog_one2one
,,
MIR608,,
,,
TWNK,TWNK,ortholog_one2one
RPL39P38,,
LSM4,LSM4,ortholog_one2one
,,
,,
TPRKBP2,,
,,ortholog_one2one
RNY1P10,Y_RNA,ortholog_one2one
GAPDHP35,,
,,
SBK1,SBK1,ortholog_one2one
NTAN1P2,,
TTC12,TTC12,ortholog_one2one
,,
SLC2A3P4,,
,,
CPNE3,CPNE3,ortholog_one2one
,,
,,
,,
,,
,,
,,
,,
MIR6862-1,,
CDC37P2,,
RNU6-978P,U6,ortholog_one2many
RN7SL759P,Metazoa_SRP,ortholog_many2many
RN7SL759P,Metazoa_SRP,ortholog_many2many
RN7SL759P,Metazoa_SRP,ortholog_many2many
RN7SL759P,Metazoa_SRP,ortholog_many2many
RN7SL759P,Metazoa_SRP,ortholog_many2many
RN7SL759P,Metazoa_SRP,ortholog_many2many
RN7SL759P,Metazoa_SRP,ortholog_many2many
,,
RNU6-1235P,,
,,
MIR3118-3,,
FMR1,FMR1,ortholog_one2one
RNU6-498P,,
MIR3118-2,,
RNU6-749P,U6,ortholog_many2many
RNU6-749P,U6,ortholog_many2many
RNU6-749P,U6,ortholog_many2many
RNU6-749P,U6,ortholog_many2many
MIR5701-1,,
RN7SL400P,Metazoa_SRP,ortholog_one2many
,,
U6,U6,ortholog_many2many
U6,U6,ortholog_many2many
U6,U6,ortholog_many2many
U6,U6,ortholog_many2many
MIR5701-3,,
RNU6-631P,U6,ortholog_many2many
RNU6-631P,U6,ortholog_many2many
RNU6-631P,U6,ortholog_many2many
RNU6-631P,U6,ortholog_many2many
MIR5701-2,,
RN7SL106P,Metazoa_SRP,ortholog_many2many
RN7SL106P,Metazoa_SRP,ortholog_many2many
RN7SL106P,Metazoa_SRP,ortholog_many2many
RN7SL106P,Metazoa_SRP,ortholog_many2many
RN7SL106P,Metazoa_SRP,ortholog_many2many
RN7SL106P,Metazoa_SRP,ortholog_many2many
RN7SL106P,Metazoa_SRP,ortholog_many2many
RNA5SP390,,
MIR4715,,
,,
MIR3118-4,,
MIR4509-1,,
SNORD116-5,SNORD116,ortholog_one2one
SNORD116-10,SNORD116,ortholog_one2one
SNORD116-11,SNORD116,ortholog_one2one
SNORD116-17,SNORD116,ortholog_one2one
SNORD107,SNORD107,ortholog_one2one
SNORD64,SNORD64,ortholog_one2one
,,
SNORD108,SNORD108,ortholog_one2one
SNORD109A,,ortholog_many2many
SNORD109A,,ortholog_many2many
SNORD116-1,SNORD116,ortholog_one2one
SNORD116-2,SNORD116,ortholog_one2one
,,
SNORD116-3,SNORD116,ortholog_one2one
MIR499A,,
MIR499B,,
TRPC4AP,TRPC4AP,ortholog_one2one
SNORD116-4,SNORD116,ortholog_one2one
SNORD116-6,SNORD116,ortholog_one2one
SNORD116-7,SNORD116,ortholog_one2one
,,
SNORD116-8,SNORD116,ortholog_one2one
SNORD116-9,SNORD116,ortholog_one2one
HMGB1P17,,
SNORD116-12,SNORD116,ortholog_one2one
PGPEP1,PGPEP1,ortholog_one2one
SNORD116-13,SNORD116,ortholog_one2one
SNORD116-14,SNORD116,ortholog_one2one
SNORD116-15,SNORD116,ortholog_one2one
SNORD116-16,SNORD116,ortholog_one2one
SNORD116-18,SNORD116,ortholog_one2one
SNORD116-19,,
SNORD116-20,SNORD116,ortholog_one2many
SNORD116-20,SNORD116,ortholog_one2many
SNORD116-20,SNORD116,ortholog_one2many
SNORD116-20,SNORD116,ortholog_one2many
SNORD116-21,SNORD116,ortholog_one2many
SNORD116-21,SNORD116,ortholog_one2many
SNORD116-22,SNORD116,ortholog_one2one
SNORD116-23,SNORD116,ortholog_one2one
,,
SNORD116-24,SNORD116,ortholog_one2one
SNORD116-25,SNORD116,ortholog_one2one
SNORD116-26,SNORD116,ortholog_one2one
Metazoa_SRP,Metazoa_SRP,ortholog_one2many
Metazoa_SRP,Metazoa_SRP,ortholog_one2many
SNORD116-27,SNORD116,ortholog_one2one
PDZD7,PDZD7,ortholog_one2one
MIR378H,,
SNORD116-28,,
,,ortholog_one2one
GEMIN5,GEMIN5,ortholog_one2one
H3P36,,
,,
RPL21P109,,
MIR4510,,
MIR3942,,
KRT8P44,,
Y_RNA,Y_RNA,ortholog_one2one
RPL35AP31,,
,,
RPS10P21,,
RNU6-188P,U6,ortholog_one2one
RNU6-1014P,,
ARL11,ARL11,ortholog_one2one
IL27,IL27,ortholog_one2one
,,
RN7SKP101,,
RNU1-119P,U1,ortholog_many2many
RNU1-119P,U1,ortholog_many2many
FGF14,FGF14,ortholog_one2one
PDE7B,PDE7B,ortholog_one2one
RN7SKP139,,
,,ortholog_one2one
RNA5SP394,,
Y_RNA,Y_RNA,ortholog_one2one
Y_RNA,Y_RNA,ortholog_one2one
RN7SL577P,Metazoa_SRP,ortholog_one2one
Y_RNA,Y_RNA,ortholog_one2one
MIR4716,,
RN7SL307P,Metazoa_SRP,ortholog_one2one
RNU6-94P,U6,ortholog_one2one
MIR4712,,
RN7SL494P,Metazoa_SRP,ortholog_one2one
RNU2-53P,U2,ortholog_one2one
RN7SL568P,Metazoa_SRP,ortholog_one2one
RN7SKP95,,
SNORD3P1,U3,ortholog_one2one
RNA5SP397,,
MIR2116,,
RNU4-80P,U4,ortholog_one2one
RNU6-212P,U6,ortholog_one2one
Y_RNA,,
,,
Y_RNA,Y_RNA,ortholog_one2one
,,
Y_RNA,,
RNU5B-1,U5,ortholog_one2one
SGF29,SGF29,ortholog_one2one
RNU6-1,,
RNU6-745P,U6,ortholog_one2one
MIR629,,
RN7SL429P,Metazoa_SRP,ortholog_many2many
RN7SL429P,Metazoa_SRP,ortholog_many2many
RN7SL429P,Metazoa_SRP,ortholog_many2many
RN7SL429P,Metazoa_SRP,ortholog_many2many
RN7SL429P,Metazoa_SRP,ortholog_many2many
RN7SL429P,Metazoa_SRP,ortholog_many2many
RN7SL429P,Metazoa_SRP,ortholog_many2many
MIR6882,,
RNU6-19P,,
Y_RNA,,
RNU2-65P,U2,ortholog_one2one
RNU6-380P,U6,ortholog_one2one
LRRC25,LRRC25,ortholog_one2one
MIR4513,,
MIR5572,,
MIR184,mml-mir-184,ortholog_one2one
RNU6-401P,,
RNU6-1339P,U6,ortholog_one2one
MIR3713,,
RN7SKP217,,
MIR1276,,
MIR1179,,
RNU6-185P,U6,ortholog_one2one
RNU6-1280P,U6,ortholog_one2one
MIR7-2,,
MIR3529,,
RN7SL677P,,
,,
RNA5SP401,,
,,
MIR1469,MIR1469,ortholog_one2one
RN7SKP254,,
,,ortholog_one2one
Metazoa_SRP,Metazoa_SRP,ortholog_one2one
U6,U6,ortholog_one2one
RPL9,,ortholog_one2one
RNU6-1186P,U6,ortholog_one2one
RNU2-3P,U2,ortholog_one2one
ZNF592,,
,,
RNU1-24P,U1,ortholog_one2one
HMGB3P7,,
MIR2681,,
LIPT1P1,,
SSBP4,SSBP4,ortholog_one2one
RNY1P2,,
MIR4705,,
RPL39P29,,
FGF14-IT1,,
,,
FGF14-AS1,,
FGF14-AS2,,
METTL21EP,,
SRSF12,SRSF12,ortholog_one2one
POGLUT2,POGLUT2,ortholog_one2one
GNA13,GNA13,ortholog_one2one
,,
,,
,,ortholog_one2one
,,
,,
,,
SNORD116-29,SNORD116,ortholog_one2one
SNORD116-30,,
,,
KAZALD1,KAZALD1,ortholog_one2one
PWAR1,,
SNORD115,,
TFDP1P1,,
DMAC1P1,,
CDC37P1,,
SNORD115-1,,
PRDX6,PRDX6,ortholog_one2one
MIR6862-2,,
,,
,,
SNORD115-2,SNORD115,ortholog_one2one
,,
SNORD115-3,,
SNORD115-4,SNORD115,ortholog_one2one
CACYBPP3,,
,,
SNORD115-5,,
,,
SNORD115-6,SNORD115,ortholog_one2one
SNORD115-7,SNORD115,ortholog_one2one
PXYLP1,PXYLP1,ortholog_one2one
,,
SNORD115-8,SNORD115,ortholog_one2one
SNORD115-9,SNORD115,ortholog_one2one
,,
SNORD115-10,SNORD115,ortholog_one2one
SNORD115-11,SNORD115,ortholog_one2many
SNORD115-11,SNORD115,ortholog_one2many
,,
TULP4,TULP4,ortholog_one2one
SNORD115-12,SNORD115,ortholog_one2one
TUFM,TUFM,ortholog_one2one
SNORD115-13,SNORD115,ortholog_one2one
SNORD115-14,,
SNORD115-15,SNORD115,ortholog_one2many
SNORD115-15,SNORD115,ortholog_one2many
SNORD115-15,SNORD115,ortholog_one2many
SNORD115-15,SNORD115,ortholog_one2many
SNORD115-16,,
SNORD115-17,,
SNORD115-18,SNORD115,ortholog_one2one
SNORD115-19,SNORD115,ortholog_one2one
SNORD115-20,,
SNORD115-21,SNORD115,ortholog_one2one
SNORD115-22,SNORD115,ortholog_one2one
SNORD115-23,SNORD115,ortholog_one2one
SNORD115-24,,
SNORD115-25,SNORD115,ortholog_one2one
SNORD115-26,,
RNU6-407P,,
SNORD115-27,SNORD115,ortholog_one2one
,,
SNORD115-28,SNORD115,ortholog_one2one
HMGB1P1,,ortholog_many2many
HMGB1P1,,ortholog_many2many
SNORD115-29,,
ASPSCR1,ASPSCR1,ortholog_one2one
SNORD115-30,SNORD115,ortholog_one2one
CTCFL,CTCFL,ortholog_one2one
SNORD115-31,SNORD115,ortholog_one2one
SNORD115-32,,
SNORD115-33,,
EDARADD,EDARADD,ortholog_one2one
SNORD115-34,SNORD115,ortholog_one2one
SNORD115-35,,
SNORD115-36,SNORD115,ortholog_one2many
SNORD115-37,,
SNORD115-38,,
,,
SNORD115-39,SNORD115,ortholog_one2many
SNORD115-40,,
SNORD115-41,SNORD115,ortholog_one2many
SNORD115-41,SNORD115,ortholog_one2many
SNORD115-41,SNORD115,ortholog_one2many
SNORD115-41,SNORD115,ortholog_one2many
SNORD115-42,,
SNORD115-43,,
SNORD115-44,,
,,
SNORD115-45,SNORD115,ortholog_one2one
SNORD115-46,SNORD115,ortholog_one2one
IFIT2,IFIT2,ortholog_one2one
SNORD115-47,SNORD115,ortholog_one2one
SNORD115-48,SNORD115,ortholog_one2one
SNORD109B,,ortholog_many2many
SNORD109B,,ortholog_many2many
MIOXP1,,
,,
,,
Metazoa_SRP,Metazoa_SRP,ortholog_one2one
UBE2Q2P10,,
,,
RNU6-661P,U6,ortholog_one2one
CKS1BP3,,
Y_RNA,Y_RNA,ortholog_one2one
,,
RNU6-90P,U6,ortholog_one2one
MIR8086,,
,,
MPP7-DT,,
,,
MGAM,MGAM,ortholog_one2one
ZNF101P1,,
,,
,,
U3,U3,ortholog_one2one
,,
LINC02652,,
RPSAP10,,
RPL35AP14,,
,,
RN7SKP39,,
LRRC70,,
GOLGA2P1,,
WAC-AS1,,
OR7E96P,,
,,
RNU4ATAC6P,,
,,
,,
TPRKBP1,,
RNU6-1067P,,
LEO1,LEO1,ortholog_one2one
BAMBI,BAMBI,ortholog_one2one
,,
,,
MIR548I3,,
RPS3AP31,,
SNRPCP17,,
ENPP7P1,,
GABRB2,GABRB2,ortholog_one2one
FAM85B,,
KATNBL1P1,,
CHCHD2P8,,
,,
TRMT10A,TRMT10A,ortholog_one2one
PAN3-AS1,,
CNGB3,CNGB3,ortholog_one2one
PAN3,PAN3,ortholog_one2one
,,
FMO7P,,
,,
,,
RPL35AP6,,
LINC01655,,
MIR4721,,
,,
,,
BRINP3,BRINP3,ortholog_one2one
RABEP2,RABEP2,ortholog_one2one
,,
RNU6-270P,U6,ortholog_one2one
,,
ADGRA1-AS1,,
RPL5P28,,
UTF1,,ortholog_one2one
ATG4B,ATG4B,ortholog_one2one
VENTX,VENTX,ortholog_one2one
,,
RPL23AP46,,
,,
CTAGE13P,,
ERHP2,,
,,
PHF10,PHF10,ortholog_one2one
ATP5MC2P1,,
LMX1A,LMX1A,ortholog_one2one
MIR202HG,,
MIR202,,
,,
ADAM8,ADAM8,ortholog_one2one
GGA1,GGA1,ortholog_one2one
TMOD3,TMOD3,ortholog_one2one
EEF1A1P3,,
RNU6-82P,,
FLT1,FLT1,ortholog_one2one
CKMT1B,,ortholog_one2many
SFTPC,SFTPC,ortholog_one2one
SLC35G2,SLC35G2,ortholog_one2one
,,
ISYNA1,ISYNA1,ortholog_one2one
,,
ADCY10,ADCY10,ortholog_one2one
,,
LARP7P4,,
FNDC3B,FNDC3B,ortholog_one2one
STRC,STRC,ortholog_one2one
CD19,CD19,ortholog_one2one
MAPK10,MAPK10,ortholog_one2one
EGFL7,EGFL7,ortholog_one2one
,,
CCNI2,CCNI2,ortholog_one2one
OR4N5,OR4N5,ortholog_one2one
AKT1,AKT1,ortholog_one2one
,,
AIG1,AIG1,ortholog_one2one
SPRY4,SPRY4,ortholog_one2one
ZFP62,ZFP62,ortholog_one2one
POU6F2,POU6F2,ortholog_one2one
MGAT1,MGAT1,ortholog_one2one
,,
CBX8,CBX8,ortholog_one2one
ZNF511,ZNF511,ortholog_one2one
TRIM34,,
SELE,SELE,ortholog_one2one
KATNA1,KATNA1,ortholog_one2one
UBE2N,UBE2N,ortholog_one2one
SLC16A14P1,,
ZNF511-PRAP1,,
MIR6799,,
,,
FUZ,FUZ,ortholog_one2one
OXR1-AS1,,
CALY,CALY,ortholog_one2one
TAGLN2P1,,
MTCO1P39,,
RNU7-84P,U7,ortholog_one2one
ABRA,ABRA,ortholog_one2one
,,
NFATC2IP-AS1,,
IGF2BP1,IGF2BP1,ortholog_one2one
MIR4517,,
,,
FZD3,FZD3,ortholog_one2one
SPNS1,SPNS1,ortholog_one2one
CETN3,CETN3,ortholog_one2one
CTAGE6,,ortholog_many2many
CTAGE6,,ortholog_many2many
CTAGE6,,ortholog_many2many
,,
BANF1P2,,
,,
PRAP1,PRAP1,ortholog_one2one
SAPCD2P3,,
,,
RPL35P5,,
TESPA1,TESPA1,ortholog_one2one
,,
RAB6A,RAB6A,ortholog_one2one
,,
,,
GTF2IP23,,
RNU6-1254P,,
,,
Metazoa_SRP,,
GIMAP2,GIMAP2,ortholog_one2one
FUOM,FUOM,ortholog_one2one
MIR126,mml-mir-126,ortholog_one2one
EEF1B2P8,,
AGPAT2,AGPAT2,ortholog_one2one
MIR4288,,
RNA5SP259,,
EXTL3-AS1,,
KRT18P34,,
LINC01324,,
SI,SI,ortholog_one2one
INTS9,INTS9,ortholog_one2one
GIMAP1,,ortholog_one2many
GIMAP1,,ortholog_one2many
KCNIP1,KCNIP1,ortholog_one2one
GIMAP1-GIMAP5,,
GIMAP3P,,
BET1P1,,
TMEM176B,TMEM176B,ortholog_one2one
,,
,,
,,
NUFIP1,NUFIP1,ortholog_one2one
,,
,,
,,
,,
ECHS1,ECHS1,ortholog_one2one
,,
TUBE1,TUBE1,ortholog_one2one
VMP1,VMP1,ortholog_one2one
,,
GPALPP1,GPALPP1,ortholog_one2one
MIR3944,,
,,
PAOX,PAOX,ortholog_one2one
GPATCH2,GPATCH2,ortholog_one2one
DIPK1B,DIPK1B,ortholog_one2one
SNORA17B,SNORA17B,ortholog_one2one
SNORA17B,,
