Gene name,Zebrafish gene name,Zebrafish homology type
Mmp14,mmp14a,ortholog_one2many
Slc29a1,SLC29A1,ortholog_one2many
Slc29a1,slc29a1a,ortholog_one2many
Gm16224,,
Clic4,clic4,ortholog_one2one
Gm4836,sycp3,ortholog_one2many
Gm12983,,
Gm12984,,
Gm44705,,
Mesp1,mespba,ortholog_many2many
Mesp1,mespab,ortholog_many2many
Mesp1,mespaa,ortholog_many2many
Mesp1,mespbb,ortholog_many2many
Gm12982,,
Bnc2,bnc2,ortholog_one2one
Mesp2,mespba,ortholog_many2many
Mesp2,mespab,ortholog_many2many
Mesp2,mespaa,ortholog_many2many
Mesp2,mespbb,ortholog_many2many
Gm12191,,
Gm12192,,
Gm55768,,
Gm12193,,
Il22ra2,,
Gfpt2,gfpt2,ortholog_one2one
Prcp,prcp,ortholog_one2one
Syt15,SYT15,ortholog_one2one
9230106D20Rik,,
Gm15464,,
Fmo4,,
Gm7398,,
Il20ra,il20ra,ortholog_one2one
Gm14845,,
Gm50476,,
Marcksl1-ps5,,
Cxcr3,cxcr3.3,ortholog_one2many
Cxcr3,cxcr3.1,ortholog_one2many
Tpt1-ps6,,
Gm9095,,
Gm10147,sycp3,ortholog_one2many
Gm33332,,
Gm25256,,
Slc35d3,SLC35D3,ortholog_one2one
Ncor1,ncor1,ortholog_one2one
Pex7,pex7,ortholog_one2one
Larp6,larp6a,ortholog_one2one
Gm47424,,
Gm7695,,
Hsd17b3,hsd17b3,ortholog_one2one
1700036A12Rik,,
Gm49201,,
Rcor3,rcor3,ortholog_one2one
Gm43777,,
Shld2,shld2,ortholog_one2one
A4gnt,,
Ppp1ca,PPP1CA,ortholog_one2one
Ulk1,ulk1a,ortholog_one2many
Ulk1,ULK1,ortholog_one2many
9530078K11Rik,,
Nectin2,zgc:172122,ortholog_many2many
Nectin2,zgc:113337,ortholog_many2many
Nectin2,sc:d189,ortholog_many2many
Nectin2,,ortholog_many2many
Nectin2,pvrl2l,ortholog_many2many
Uaca,UACA,ortholog_one2many
Uaca,,ortholog_one2many
Gm4779,,
Gm55547,,
Gm2165,,
Gm7408,,
8030474K03Rik,,
Gm18813,,
Gm49203,,
Gm49202,,
Glud1,glud1a,ortholog_one2one
Gm48714,,
Map3k5,map3k5,ortholog_one2one
Gm12421,,
Slc35d2,SLC35D2,ortholog_one2one
Gm12420,,
Gm12415,,
Gm9097,,
Cntln,,ortholog_one2one
Gm3858,,
H3f3a-ps1,,
Nhsl2,NHSL2,ortholog_one2one
Gm50251,,
Rad9a,rad9a,ortholog_one2one
Itgax,,ortholog_one2many
Itgax,,ortholog_one2many
Itgax,,ortholog_one2many
Gm10096,sycp3,ortholog_one2many
Gm3219,,
Fam25c,,
Sncg,sncga,ortholog_one2many
Sncg,sncgb,ortholog_one2many
Mmrn2,mmrn2a,ortholog_one2many
Mmrn2,,ortholog_one2many
Gm25828,,
Gm55549,,
Gm2200,,
Gm7415,,
Clcf1,CLCF1,ortholog_one2one
Gm2066,,
Rtl5,,
Gm12418,,
Gm12419,,
Gm12417,,
Plch2,PLCH2,ortholog_one2many
Plch2,plch2a,ortholog_one2many
Gm7421,,
Bmpr1a,bmpr1ab,ortholog_one2many
Bmpr1a,bmpr1aa,ortholog_one2many
Gm5125,,
Gm45928,,
Gm15432,,
Gm14527,,
Gm55500,,
Gm55550,,
Pold4,pold4,ortholog_one2one
Pin4,pin4,ortholog_one2one
Gm16471,,
Ercc6l,ercc6l,ortholog_one2one
Zfp367,znf367,ortholog_one2one
Ssh3,,ortholog_one2one
Gm9103,,
Rps4x,rps4x,ortholog_one2one
Gm9869,,
Gm47923,,
Map7,,ortholog_one2many
Map7,,ortholog_one2many
Col7a1,,ortholog_one2one
Ccdc92,ccdc92,ortholog_one2one
Gm47513,,
Gm14859,,
Cited1,cited1,ortholog_one2one
Habp4,zgc:103482,ortholog_one2one
Gm17110,,
9230112D13Rik,,
Gm48953,,
Ldb3,ldb3b,ortholog_one2one
Gm17831,,
Gm44947,,
Hscb,hscb,ortholog_one2one
Gm45037,,
Gm45038,,
Gm8285,,
Gm45039,,
Bc1-ps1,,
Gm18197,,
Gm14858,,
Mir6952,,
Gm32647,,
Puf60,puf60b,ortholog_one2many
Puf60,puf60a,ortholog_one2many
Gm55554,,
Gm5899,,
Hdac8,hdac8,ortholog_one2one
Gm44601,,
Gm44602,,
Gm19761,,
Gm55926,,
Gm25684,,
Gm8309,,
Gm44603,,
Gm5037,,
Bcam,,ortholog_one2many
Bcam,bcam,ortholog_one2many
Gm37055,,
Gm10516,,
Fmo1,,
Cdc14b,cdc14b,ortholog_one2one
Cacna2d1,CACNA2D1,ortholog_one2many
Cacna2d1,cacna2d1a,ortholog_one2many
Phka1,,ortholog_one2many
Phka1,PHKA1,ortholog_one2many
Gm49588,,
Arvcf,ARVCF,ortholog_one2many
Arvcf,arvcfb,ortholog_one2many
Gm45114,,
Gm26600,,
Anpep,ANPEP,ortholog_one2many
Anpep,ANPEP,ortholog_one2many
Anpep,anpepb.1,ortholog_one2many
Tfrc,tfr1a,ortholog_one2many
Tfrc,tfr1b,ortholog_one2many
Gm48952,,
Nrbp2,NRBP2,ortholog_one2many
Nrbp2,nrbp2b,ortholog_one2many
4930405J17Rik,,
Rpl32l,,
Nfasc,nfasca,ortholog_one2many
Nfasc,,ortholog_one2many
Gm48249,,
Gm26493,,
Mir7073,,
Gm26265,,
Gm26265,,
Gm45762,,
4930513N10Rik,,
Mir6985,,
Ankrd13d,ANKRD13D,ortholog_one2one
Gm30285,,
Mir6413,,
Sap18b,sap18,ortholog_one2many
Bclaf1,,
Gm31805,,
Slc38a7,slc38a7,ortholog_one2one
Gm50152,,
Tnk2,TNK2,ortholog_one2one
Grk2,,
Gm41349,,
Eppk1,,
BC024139,,
Gm44974,,
Got2,got2a,ortholog_one2many
Got2,got2b,ortholog_one2many
Ap3s2,ap3s2,ortholog_one2one
Gm5122,,
Gm33699,,
Gm39348,,
Gm34004,,
Gm26646,,
5430400D12Rik,,
Gm33914,,
Mir711,,
4933433G08Rik,,
Gm44950,,
Gm45760,,
Ucn2,ucn3l,ortholog_one2many
Gm45895,,
Arpin,arpin,ortholog_one2one
Gm8637,,
Gm38004,,
Gm32005,,
Gm34105,,
Gm22780,,
Gm19945,,
Gm32122,,
B930092H01Rik,,
1700047G07Rik,,
Gm10655,,
Plec,,
Gm55832,,
Gm45703,,
Dzip1l,dzip1l,ortholog_one2one
Gm5131,,
Gm45788,,
Gm25160,,
Gm55833,,
Gm45247,,
Gm5913,,
Gm7191,,
Gm39231,,
Gm45246,,
Gm17997,,
Gm55931,,
Gm7192,,
Cblc,,
Gm23494,,
Gm29817,,
Gm15679,,
Gm55671,,
Gm16162,,
Gm16129,,
Gm34379,,
Nrg1,nrg1,ortholog_one2one
E130311K13Rik,C18H3orf33,ortholog_one2one
Gm46424,,
Gm47004,,
Prxl2c,PRXL2C,ortholog_one2one
Lmo4,lmo4b,ortholog_one2one
Kdm2a,KDM2A,ortholog_one2many
Kdm2a,kdm2aa,ortholog_one2many
Mical2,MICAL2,ortholog_one2many
Mical2,mical2b,ortholog_one2many
Gm43445,,
Gm43446,,
Gm43447,,
Gm5857,,
Slc33a1,slc33a1,ortholog_one2one
Gm47003,,
Gm55611,,
Gm53045,,
Ctsl,zgc:174855,ortholog_many2many
Ctsl,si:dkey-269i1.4,ortholog_many2many
Ctsl,,ortholog_many2many
Ctsl,si:dkey-239j18.2,ortholog_many2many
Ctsl,zgc:174153,ortholog_many2many
Ctsl,ctsll,ortholog_many2many
Ctsl,zgc:174154,ortholog_many2many
Ctsl,MGC174155,ortholog_many2many
Ctsl,,ortholog_many2many
Ctsl,wu:fa26c03,ortholog_many2many
Ctsl,,ortholog_many2many
Ctsl,,ortholog_many2many
Ctsl,ctsla,ortholog_many2many
Ctsl,si:dkey-26g8.5,ortholog_many2many
Mtfr2,mtfr2,ortholog_one2one
Gm26850,,
Hs2st1,HS2ST1,ortholog_one2many
Hs2st1,hs2st1a,ortholog_one2many
Gm48537,,
Pde7b,,
Gm43707,,
Gm43560,,
Thbs3,thbs3a,ortholog_one2many
Thbs3,thbs3b,ortholog_one2many
Phldb1,PHLDB1,ortholog_one2many
Phldb1,PHLDB1,ortholog_one2many
Gm10564,,
Pex10,pex10,ortholog_one2one
Opn4,opn4b,ortholog_one2many
Opn4,opn4a,ortholog_one2many
Opn4,opn4.1,ortholog_one2many
Gm4755,,
Sdc1,,
Sh3gl2,sh3gl2a,ortholog_one2many
Sh3gl2,sh3gl2b,ortholog_one2many
Gm47123,,
Gm49230,,
1700015C15Rik,,
Cdk20,cdk20,ortholog_one2one
Vmn1r29,ora1,ortholog_one2many
Cdkn1b,cdkn1ba,ortholog_one2many
Cdkn1b,cdkn1bb,ortholog_one2many
Gm49012,,
Gm49024,,
Gm49025,,
Wapl,WAPL,ortholog_one2many
Wapl,WAPL,ortholog_one2many
Selenof,selenof,ortholog_one2one
Gm20674,,
Gm44238,,
9930038B18Rik,,
Vmn1r-ps20,,
Gm17229,,
Gm17230,,
Gm48651,,
Vmn1r30,ora1,ortholog_one2many
Rps2-ps3,,
Matn3,matn3a,ortholog_one2many
Matn3,matn3b,ortholog_one2many
Ahi1,ahi1,ortholog_one2one
Gm55485,5S_rRNA,ortholog_one2many
Gm55486,,
Gm44016,,
Vmn1r-ps21,,
Gm35077,,
Rnf133,,
Gm55673,,
Mir92b,dre-mir-92b,ortholog_one2one
Rpl9-ps8,,
Gm55521,,
Gm37376,,
Rer1,rer1,ortholog_one2one
Gm55522,,
Muc1,,
Gm55523,,
Gm55524,,
Gm55525,,
Frmd8,frmd8,ortholog_one2one
Apold1,,ortholog_one2many
Apold1,apol1,ortholog_one2many
Apold1,,ortholog_one2many
Apold1,,ortholog_one2many
Wdr35,wdr35,ortholog_one2one
Gm20673,,
Rnf148,,
Tas2r118,,
Gmps,gmps,ortholog_one2one
Vmn1r31,ora1,ortholog_one2many
Gm31218,,
Gm7712,,
Nbeal1,NBEAL1,ortholog_one2one
Fam240b,,
Vmn1r-ps22,,
Vmn1r-ps23,,
Gm32004,,
Gm20672,,
Slc13a1,slc13a1,ortholog_one2one
Gm12413,,
Morn1,,
Gm32090,,
1700006H21Rik,,
Zswim6,ZSWIM6,ortholog_one2one
Gm12276,,
Gm55617,,
Pigl,pigl,ortholog_one2one
B230220B15Rik,,
Smim15,,
Slc25a45,,ortholog_one2one
Gm12278,,
Gm12949,,
Gm49144,,
Gm47675,,
F13a1,f13a1a.1,ortholog_one2many
F13a1,F13A1,ortholog_one2many
F13a1,f13a1b,ortholog_one2many
Mapk9,MAPK9,ortholog_one2one
Gm20706,,
Gm55490,,
Gm17080,,
Iqub,IQUB,ortholog_one2one
Cox7a2l,cox7a2l,ortholog_one2one
Itgad,,
Vmn2r-ps3,,
Vmn2r1,,ortholog_one2many
Mymx,,
A930038B10Rik,,
Tnk2os,,
Ndufa5,ndufa5,ortholog_one2one
Gm9556,,
Srrm1,,
Gm49032,,
Grid1,GRID1,ortholog_one2many
Grid1,GRID1,ortholog_one2many
Muc4,,
Gm22165,,
Tigd3,,
St7l,st7l,ortholog_one2one
Kcng3,KCNG3,ortholog_one2one
Muc20,,
Dpf2,dpf2l,ortholog_one2many
Dpf2,dpf2,ortholog_one2many
Gm30489,,
Gm18643,,
Gm10826,,
Gm20149,,
Gm47707,,
Scube3,scube3,ortholog_one2one
Gm30600,,
Gm47709,,
Gm48189,,
Gm47711,,
Myb,myb,ortholog_one2one
Gm7822,,
Cbx3-ps1,,
Dysf,dysf,ortholog_one2one
Gm48218,,
Gm48219,,
Vmn2r-ps100,,
Mir346,,
Gm49034,,
Smbd1,,
Gm19016,,
Gm55245,,
Gm48220,,
4930596D02Rik,ralgds,ortholog_one2many
Gm48221,,
Rybp-ps,,
Gm26769,,
Gm48222,,
Gm50489,,
Gm45965,,
Rubcn,,
Gm48223,,
Gm48240,,
Gm10772,,ortholog_one2many
Gm48241,,
Gm49039,,
Gm26754,,
Gm49040,,
Gm46474,,
Vmn2r-ps103,,
Gm19129,,
Gm7853,,
4930474N05Rik,ralgds,ortholog_one2many
Gm48245,,
Gm46426,,
Gm10538,,
Gm18260,,
Gm48246,,
C330022B21Rik,,
Gm48247,,
Gm29332,,
Gm48244,,
Gm19119,,
Gm22609,,
Gm48243,,
Lrrn2,,
Zfp998,,ortholog_one2many
Gm48663,,
Gm24394,,
Gm55923,,
Gm17940,,
Gm38308,,
Gm25204,,
Fmo2,,
Gm48322,,
Gm55246,,
Gm48323,,
Ccser2,,ortholog_one2many
Ccser2,CCSER2,ortholog_one2many
Gm26806,,
Vmn2r-ps105,,
Gm46427,,
Gm48351,,
Gm48360,,
Gm49399,,
Gm10769,,
Gm55622,,
Gm49532,,
Gm48361,,
Zfp640,,
Gm40988,,
Vmn2r-ps106,,
Gm40989,,
Gm48404,,
Ckmt2,ckmt2b,ortholog_one2many
Ckmt2,ckmt2a,ortholog_one2many
Ttc32,ttc32,ortholog_one2one
Gm26577,,
Gm40608,,
Gm33728,,
Gm46323,,
Gm7099,,
Sgk1,,
Gm18696,,
Gm48762,,
Gm48764,,
1700119I11Rik,,
1700022H16Rik,,
Gm19589,,
Rasgrf2,RASGRF2,ortholog_one2many
Rasgrf2,rasgrf2b,ortholog_one2many
Osr1,osr1,ortholog_one2one
Gm38130,,
Gm29336,,
Madd,MADD,ortholog_one2one
Cyp20a1,cyp20a1,ortholog_one2one
Gm23979,,
Gm48774,,
Gm48790,,
Gm22845,,
Gm5182,,
Cdc42ep2,cdc42ep2,ortholog_one2one
Gm48791,,
Gm48792,,
Gm48793,,
Pola2,pola2,ortholog_one2one
Gm48794,,
Nt5c1b,nt5c1ba,ortholog_one2many
Nt5c1b,,ortholog_one2many
Btf3l4b,btf3l4,ortholog_one2many
Gm23955,,
Gm17190,,
Gm25148,,
Tifab,,
6030460B20Rik,,
Arl4c,arl4cb,ortholog_one2many
Arl4c,arl4ca,ortholog_one2many
Gm9109,,
Bcl3,,ortholog_one2one
Gm14840,,
Gm47104,,
Gm3880,,
4930550C17Rik,,
Gm29335,,
Neurog1,,
Gm9112,,
Gm29337,,
Cxcl14,cxcl14,ortholog_one2one
Kcnh1,kcnh1b,ortholog_one2many
Kcnh1,kcnh1a,ortholog_one2many
Dmrtc1b,,
Gm17878,,
Gm24716,,
Gm10782,,
Slc25a48,slc25a48,ortholog_one2one
Gm39091,,
Gm16175,,
4931431B13Rik,,
Gm16174,,
Gm44658,,
Gm19345,,
Il9,,
Cox6a2,cox6a1,ortholog_many2many
Gm9115,,
Gm14839,,
Fbxl21,,ortholog_one2one
Gm4234,,
Gm9119,,
Gm44850,,
Gm5166,,
Gm55580,5S_rRNA,ortholog_many2many
Gm55580,5S_rRNA,ortholog_many2many
Gm55580,5S_rRNA,ortholog_many2many
Gm55580,5S_rRNA,ortholog_many2many
Gm55580,5S_rRNA,ortholog_many2many
9130023H24Rik,,
Dmrtc1c1,,
Ceacam16,,
Gm44659,,
Vmn2r2,,ortholog_one2many
Zfp710,,
Gm9126,,
Gm16511,,
Gm55581,5S_rRNA,ortholog_many2many
Gm55581,5S_rRNA,ortholog_many2many
Gm55581,5S_rRNA,ortholog_many2many
Gm55581,5S_rRNA,ortholog_many2many
Gm55581,5S_rRNA,ortholog_many2many
Gm5139,,
Dmrtc1c2,,
Gm18294,,
Lect2,lect2.1,ortholog_one2many
Lect2,LECT2,ortholog_one2many
Lect2,,ortholog_one2many
Vmn2r3,,ortholog_one2many
Gm55582,5S_rRNA,ortholog_many2many
Gm55582,5S_rRNA,ortholog_many2many
Gm55582,5S_rRNA,ortholog_many2many
Gm55582,5S_rRNA,ortholog_many2many
Gm55582,5S_rRNA,ortholog_many2many
1700031F05Rik,,
2010203P06Rik,,
Trim46,trim46b,ortholog_one2many
Trim46,TRIM46,ortholog_one2many
Gm3045,,
Gm4753,,
Serpinb9g,,
1700067G17Rik,,
Gm18699,,
Gm47885,,
Rgr,rgra,ortholog_one2one
Fmo6,,ortholog_many2many
Fmo6,zgc:77439,ortholog_many2many
Gm11387,,
Gm11386,,
Gm9133,,
Gm11393,,
Gm6093,,
Ski,skia,ortholog_one2one
Dmrtc1a,,
Gm25043,,
Gm47916,,
Gm5194,,
Gm11388,,
Serpinb6d,,
Sh3bp4,sh3bp4,ortholog_one2many
Sh3bp4,sh3bp4a,ortholog_one2many
C230013L11Rik,,
Mta3,mta3,ortholog_one2one
Cenpv,CENPV,ortholog_one2one
Gm11389,,
Gm26701,,
Gm11392,,
Gm38312,,
Gm5259,,
Gm11394,,
Gm11395,,
Gm28342,,
Vmn2r-ps94,,
Faap20,,
Serpinb6e,,
C030007H22Rik,,
Lrit1,lrit1a,ortholog_one2many
Lrit1,lrit1b,ortholog_one2many
Fmo3,,
Armc5,,ortholog_one2one
Lrit2,lrit2,ortholog_one2one
Serpinb6c,,
Gm55806,,
Cdhr1,,ortholog_one2one
Ubb,UBB,ortholog_one2one
Cldn18,,ortholog_one2one
Fyttd1,,
Gm15931,,
Gm12280,,
Gm44881,,
Gm44951,,
Gm21057,,
Gm37273,,
Nkapl,nkap,ortholog_one2many
Ceacam19,,ortholog_one2many
Ceacam19,,ortholog_one2many
Nbr1,,ortholog_one2many
Nbr1,nbr1a,ortholog_one2many
Mroh9,,
Gm40828,,
Gpr15lg,,
Gm23779,,
AK157302,isca1,ortholog_one2many
Zfp389,,
Zkscan8,,
Ncmap,,
Ghitm,,
Gm44949,,
1700011M02Rik,,
Gm44660,,
Ncr1,,
1700018G05Rik,,
Gm20656,,
Gm14841,,
Kcnd3os,,
Rdh14,rdh14b,ortholog_one2many
Rdh14,rdh14a,ortholog_one2many
Gm14837,,
Gm21998,,
Pabpc1l2b,,
Gm9143,,
Gm38407,,
Pabpc1l2a,,
Krtcap2,krtcap2,ortholog_one2one
Gm3928,,
Gm14838,,
Gm6206,,
Gm22671,,
Gm16004,,
Gm37049,,
4930519F16Rik,,
Gm22434,,
Gm23949,,
Gm48886,,
Gm47239,,
Hhat,hhat,ortholog_one2one
Or1f12,,
Gm4928,,
Gm47757,,
Pgk1-rs7,,
Gm24166,,
Gm48082,,
Sox14,SOX14,ortholog_one2many
Sox14,sox14,ortholog_one2many
7420701I03Rik,,
Kcns3,kcns3a,ortholog_one2many
Kcns3,kcns3b,ortholog_one2many
Gm45013,,
Or2b7,,
Slc22a20,,ortholog_many2many
Slc22a20,,ortholog_many2many
Slc22a20,si:dkey-119m7.4,ortholog_many2many
Slc22a20,,ortholog_many2many
Slc22a20,slc22a4,ortholog_many2many
Parva,parvaa,ortholog_one2many
Parva,parvab,ortholog_one2many
Gm23594,,
Or2w2,,
Gm8641,,
4930519F24Rik,,
4930540E01Rik,,
Gm28167,,
Or2w4,,
Gm34397,,
Or2b6,,
Gm48088,,
9530020I12Rik,,
Gm28267,,
Gm18834,,
Gm28166,,
Or2w6,,
Gm22469,,
Gm23909,,
Il20rb,,
Gm47971,,
Dpm3,dpm3,ortholog_one2one
Gm31393,,
Or2b2b,,
Gm5203,,
Capn1,CAPN1,ortholog_one2many
Capn1,capn1,ortholog_one2many
Gm5204,,
Msgn1,msgn1,ortholog_one2one
Gm47974,,
Gm18523,,
Or2b2,,
Vmn2r-ps10,,
1700034J04Rik,,
Gm31456,,
Vmn2r-ps11,,
Nrg3,,ortholog_one2one
Gen1,,ortholog_one2one
Gm26939,,
H2bc13,,
H2ac13,,
Gm12991,,
Gm12990,,
Nap1l2,nap1l4a,ortholog_many2many
Nap1l2,tspy,ortholog_many2many
Gm55628,,
Sh3glb1,sh3glb1b,ortholog_one2many
Sh3glb1,sh3glb1a,ortholog_one2many
H3c10,,
Adamtsl1,,
Gm9050,,
Gm14847,,
Gm19200,,
Gm55629,,
H2ac14-ps,,
H2bc14,hist2h2l,ortholog_one2many
Gm14848,,
Arcn1,arcn1b,ortholog_one2many
Arcn1,arcn1a,ortholog_one2many
H4c11,,
Gm3931,,
Cdx4,,
H4c12,,
H2ac15,,
Gm55630,,
H2bc15,,
Gm11274,,
Gm9516,,
H1f5,si:ch73-368j24.12,ortholog_one2one
Chic1,chic1,ortholog_one2one
H3c11,,
H2ac22,,
Gm55631,,
Gm20641,,
H2bc22,,
Nrg3os,,
Gm55280,,
Gm20642,,
1700109I08Rik,,
Trgv7,,
Gm35389,,
Eif1-ps1,,
Gm22265,,
Gm55281,,
Gm38360,,
Parvaos,,
Gm55282,,
Trgv4,,
Gm4817,,
A730013G03Rik,,
Gm55283,,
Gm48028,,
1700065J18Rik,,
Grin2a,,ortholog_one2many
Grin2a,GRIN2A,ortholog_one2many
Gm24388,,
Pvr,zgc:172122,ortholog_many2many
Pvr,zgc:113337,ortholog_many2many
Pvr,sc:d189,ortholog_many2many
Pvr,,ortholog_many2many
Pvr,pvrl2l,ortholog_many2many
Pvr,,ortholog_many2many
Pvr,si:ch211-222f23.6,ortholog_many2many
Pvr,,ortholog_many2many
Gm26952,,
Trgv6,,
Gm2791,,
Gm5205,,
Tsx,,
Agap1,AGAP1,ortholog_one2one
Trgv5,,ortholog_one2many
Trgv5,,ortholog_one2many
Trgv5,,ortholog_one2many
Trgv5,,ortholog_one2many
Trgv5,,ortholog_one2many
Trgv5,,ortholog_one2many
Gm48040,,
Trgj1,,
Sh2d4b,SH2D4B,ortholog_one2many
Sh2d4b,SH2D4B,ortholog_one2many
Trgc1,,
Trgv3,,
Trgj3,,
Gm10814,,
Trgc3,,
Gm19505,,
Gm8034,,
Syvn1,syvn1,ortholog_one2one
Trgc2,,
Gm26992,,
Tsix,,
4930542M03Rik,,
Gm41584,,
Trgj2,,
Xist,,
Gm48562,,
Haao,haao,ortholog_one2one
Pfkfb4,pfkfb4a,ortholog_one2many
Pfkfb4,pfkfb4b,ortholog_one2many
Tspan14,tspan14,ortholog_one2one
Trgv2,,
Gm55585,,
Gm55586,,
Gm55587,,
2310014F06Rik,,
Gm14861,,
Rps12-ps1,,
Gm55588,,
Gm9670,,
Gm24154,,
Trgv1,,
Gm14860,,
Gm16184,,
Gm9785,,
Gm16251,,
Gm45473,,
Gp6,,
Gm9157,,
Trgj4,,
Mir421,,
Mir374b,,
Mir374c,,
Gm38020,,
Gm55590,,
Gm9159,,
Trgc4,,
Gm55591,,
Gm55592,,
Gm55593,,
Zcchc13,cnbpb,ortholog_many2many
Zcchc13,cnbpa,ortholog_many2many
Gm55594,,
Prxl2a,,
Stard3nl,stard3nl,ortholog_one2one
Gm49805,,
C430042M11Rik,,
1810073O08Rik,,
Gm55753,,
Gm8540,,
Gm41639,,
Gm7672,,
Gm35229,,
Gm18637,,
Semp2l2b,,
Gm41638,,
8430430B14Rik,,
Gm15069,,
Asmt,asmt,ortholog_one2one
Gm7572,,
Gm37549,,
Gm3890,,
Gm35551,,
Raet1e,,
Gm49967,,
Gm6611,,
4933433H22Rik,,
Gm17106,,
n-R5s33,5S_rRNA,ortholog_one2many
Iqcg,iqcg,ortholog_one2one
Gm55946,,
Gm55948,,
Zfp36l2,zfp36l2,ortholog_one2one
Gm37297,,
Atp6v0c-ps1,,
Gm55945,,
Gm28499,,
Igsf23,,
Rhox6,,
Smc6,si:dkey-119f1.1,ortholog_one2one
4933400F21Rik,,
Zfp523,znf76,ortholog_one2one
Gm55949,,
Gm37521,,
Prrx1,prrx1a,ortholog_one2many
Prrx1,prrx1b,ortholog_one2many
Rhox7a,,
Gm9419,,
Vmn2r7,,ortholog_one2many
Rpl35a,rpl35a,ortholog_one2one
Idh2,idh2,ortholog_one2one
Rhox8,,
H60b,,
Rhox7b,,
Rhox9,,
Vmn2r-ps12,,
Gm25222,,
Vmn2r-ps13,,
Kcnd3,kcnd3,ortholog_one2one
Gm42683,,
Gm18131,,
Gm31887,,
H4c8,,
Gm1972,,
Hmgb1-ps8,,
H2ac10,,
Rhox11-ps1,,
Rhox11-ps2,,
Rhox5,,
Gm55640,,
Gm26528,,
H3c8,,
Gm5421,,
Rcan3,rcan3,ortholog_one2one
Raet1d,,
H2bc9,,
H3c7,,
H4c6,,
Cylc1,,
H1f3,,ortholog_many2many
H1f3,,ortholog_many2many
Gm20471,,
Ccnb3,ccnb3,ortholog_one2one
H3c6,hist2h3c,ortholog_one2many
Gbx2,gbx2,ortholog_one2one
H2ac8,,
Gm55642,,
H2bc8,,
Lmln,LMLN,ortholog_one2one
Gm37644,,
H2bc7,,
Sertad4,SERTAD4,ortholog_one2one
H2ac7,,
Gm55643,,
H3c4,,
Mir700,,
Gm55684,,
H4c4,,
Gm25811,,
Gm15979,,
Gm44651,,
Gm12550,,
Rpl7a-ps8,,
Saxo1,,
Gm45203,,
Gm10825,,
Dydc2,dydc2,ortholog_one2many
Gm45202,,
H2bc6,,
Gm16531,,
Rdh13,,
Gm26585,,
Slc2a12,slc2a12,ortholog_one2one
H1f4,,ortholog_many2many
H1f4,,ortholog_many2many
Gm11398,,
Gm22452,,
Gm47547,,
H2ac6,,
Dydc1,dydc2,ortholog_one2many
Nrg1,,
Gm22140,,
Gm55399,,
Gm3985,,
Gm26017,,
Gm55645,,
Mir1947,,
Gm2367,,
Saxo1os,,
Gm23916,,
Gm55646,,
Osbpl11,OSBPL11,ortholog_one2one
H2bc4,,
Gm45587,,
Gorab,gorab,ortholog_one2one
Rraga,rraga,ortholog_one2many
Gm6877,,
Gm43847,,
Cdh8,,
Slc50a1,slc50a1,ortholog_one2one
Prkcz,prkcz,ortholog_one2one
H4c3,,ortholog_many2many
H4c3,,ortholog_many2many
H4c3,,ortholog_many2many
H4c3,,ortholog_many2many
H4c3,,ortholog_many2many
H4c3,zgc:163040,ortholog_many2many
H4c3,,ortholog_many2many
H1f6,histh1l1,ortholog_many2many
H1f6,zgc:110216,ortholog_many2many
H1f6,,ortholog_many2many
H1f6,,ortholog_many2many
H1f6,,ortholog_many2many
H1f6,si:dkey-23a13.17,ortholog_many2many
H1f6,zgc:153405,ortholog_many2many
H1f6,si:ch211-103n10.5,ortholog_many2many
H1f6,,ortholog_many2many
H1f6,,ortholog_many2many
H1f6,,ortholog_many2many
H1f6,zgc:110425,ortholog_many2many
H1f6,zgc:163061,ortholog_many2many
H1f6,,ortholog_many2many
H1f6,,ortholog_many2many
H1f6,,ortholog_many2many
H1f6,,ortholog_many2many
Tbpl1,tbpl1,ortholog_one2one
Gm48375,,
Gm55952,,
Gm15494,,
Gm48374,,
Gm48574,,
Dgkk,,
Gm55101,,
Ceacam20,,
Rpl10a-ps2,,
Idi2l,idi1,ortholog_one2many
Mat1a,mat1a,ortholog_one2one
Gm24940,,
Gm29500,,
Rpsa-ps1,,
Gm25274,,
Gm22115,,
Idi2,idi1,ortholog_one2many
Mettl11b,ntmt2,ortholog_one2one
Snx4,snx4,ortholog_one2one
Nck1,NCK1,ortholog_one2one
Gm2343,,
Asb18,,
Gm56675,,
Mir7663,,
Gm47634,,
Gm17794,,
Tcf21,tcf21,ortholog_one2one
Gm6088,,
Tex13b,,
Gm23923,,
Gm48649,,
Gm47787,,
Tenm4,tenm4,ortholog_one2one
Gm47843,,
Ngdn,ngdn,ortholog_one2one
Idi1,idi1,ortholog_one2many
Ect2,ect2,ortholog_one2one
Gm7091,,
4930520K02Rik,,
Vsig1,,
Rps12,rps12,ortholog_one2one
Gm28586,,
Slc35g2,slc35g2b,ortholog_one2many
Slc35g2,slc35g2a,ortholog_one2many
Bace2,bace2,ortholog_one2one
Mir6988,,
Ift46,ift46,ortholog_one2one
Mrpl49,MRPL49,ortholog_one2one
Mir7675,,
Vsnl1,vsnl1b,ortholog_one2many
Vsnl1,vsnl1a,ortholog_one2many
Gm10364,,
Abi2,abi2b,ortholog_one2many
Abi2,abi2a,ortholog_one2many
Zfhx2os,,
Gm52998,,
Mctp1,MCTP1,ortholog_one2many
