Gene name,Zebrafish gene name,Zebrafish homology type
,,
STEAP3-AS1,,
,,
,,
CYFIP2,cyfip2,ortholog_one2one
,,
TNFRSF9,,
,,
,,
TESC,tescb,ortholog_one2many
TESC,tesca,ortholog_one2many
MED29,,
MRPS6P2,,
TMEM61,,
,,
RPL23AP19,,
LINC01829,,
LINC02794,,
,,
,,
ZFP36,cth1,ortholog_many2many
,,
MIR499A,,
MIR4530,,
MIR499B,,
TRPC4AP,trpc4apb,ortholog_one2many
TRPC4AP,trpc4apa,ortholog_one2many
ERBB4,ERBB4,ortholog_one2many
ERBB4,erbb4b,ortholog_one2many
ERBB4,erbb4a,ortholog_one2many
MIR7112,,
LINC02409,,
SCX,scxa,ortholog_one2many
SCX,scxb,ortholog_one2many
PLEKHG2,,
MRPL2P1,,
CYP4A26P,,
HSF1,,
LINC02808,,
RBM19,rbm19,ortholog_one2one
TMEM168,tmem168b,ortholog_one2many
TMEM168,tmem168a,ortholog_one2many
LINC02778,,
,kti12,ortholog_one2many
LINC01343,,
SAT1,sat1a.1,ortholog_one2many
SAT1,sat1a.2,ortholog_one2many
SAT1,sat1b,ortholog_one2many
,,
,sqor,ortholog_one2many
ERI3,,
Y_RNA,,
,,
SQOR,sqor,ortholog_one2many
PRAC1,,
SCLT1,sclt1,ortholog_one2one
,,
,,
,,
,,
TRGV6,,
BRCA1P1,,
,,
,,
MAGEB1,ndnl2,ortholog_one2many
CASC3,casc3,ortholog_one2one
,,
ATP5PBP2,,
EMSLR,,
,,
OR13H1,,
SPACA5B,,
TES,tes,ortholog_one2one
STARD8,stard8,ortholog_one2one
,,
,,
,,
,,
,,
MOGAT2,mogat2,ortholog_one2one
RNU6-407P,,
RBM38,rbm38,ortholog_one2one
CZIB,czib,ortholog_one2one
RPL14P6,,
XPA,xpa,ortholog_one2one
DGAT1,dgat1b,ortholog_one2many
DGAT1,dgat1a,ortholog_one2many
,,
,,
,,
,,
CDC27,cdc27,ortholog_one2one
RAB1A,,
RPS16,rps16,ortholog_one2one
RN7SL786P,,
DGAT2-DT,,
FAM151A,fam151a,ortholog_one2one
DGAT2,dgat2,ortholog_one2one
MAGEB3,ndnl2,ortholog_one2many
,,
HMGB1P1,hmgb1a,ortholog_many2many
HMGB1P1,hmgb1b,ortholog_many2many
NSMF,nsmfa,ortholog_one2many
NSMF,nsmfb,ortholog_one2many
CDX4,,
PHKG1P2,,
ADCY4,,
,,
CXorf49B,,
CTCFL,si:dkey-89b17.4,ortholog_many2many
CTCFL,znf646,ortholog_many2many
CTCFL,wu:fc63a07,ortholog_many2many
CTCFL,zgc:66472,ortholog_many2many
SGO1P2,,
,,
,,
SNRPBP1,,
,,
,,
ZNF716,,
GCNA,gcna,ortholog_one2one
LINC01392,,
PODN,podn,ortholog_one2one
EPDR1,epd,ortholog_one2many
EPDR1,epdr1,ortholog_one2many
EPDR1,epdl2,ortholog_one2many
EPDR1,epdl1,ortholog_one2many
,,
,,
,,
,,
CDKL2,,
,,
MFSD6,mfsd6b,ortholog_one2many
MFSD6,mfsd6a,ortholog_one2many
OPN1MW2,opn1lw2,ortholog_many2many
OPN1MW2,opn1lw1,ortholog_many2many
PNPLA8,pnpla8,ortholog_one2one
,,
SUPT5H,supt5h,ortholog_one2one
AHCYP7,,
USP8,usp8,ortholog_one2one
IGBP1P4,,
PDP2,pdp2,ortholog_one2one
ARHGAP24,arhgap24,ortholog_one2one
MAGEA9B,ndnl2,ortholog_one2many
CMAS,cmasa,ortholog_one2many
CMAS,CABZ01039863.1,ortholog_one2many
,,
,,
,,
,,
,,
Y_RNA,,
CYP4Z2P,,
FAM236D,,
Y_RNA,,
,,
,,
MTND3P9,,
ANAPC1P2,,
,,
ACTRT1,,
CXorf49,,
HTR5BP,,
KLHL36,klhl36,ortholog_one2one
SERPINH1,serpinh1b,ortholog_one2many
SERPINH1,serpinh1a,ortholog_one2many
,,
,,
LRRC10,lrrc10,ortholog_one2one
CTAG1B,CABZ01063556.1,ortholog_one2many
COPRSP1,,
FAR2P1,,
,,
,,
MIR6848,,
SCRT1,scrt1b,ortholog_one2many
SCRT1,scrt1a,ortholog_one2many
,,
,,
,,
,,
,,
,,
CTAG2,CABZ01063556.1,ortholog_one2many
,,
MTND2P23,,
FBXL6,,
SLC6A14P3,,
HSPA8P6,,
MTND2P22,,
MLKL,,
PHBP4,,
RAPGEF4-AS1,,
,,
AMOT,amot,ortholog_one2one
CAMKK2,,
HAT1,hat1,ortholog_one2one
OSBPL9,osbpl9,ortholog_one2one
FAM13A,fam13a,ortholog_one2many
FAM13A,CABZ01031870.1,ortholog_one2many
MPHOSPH6-DT,,
,,
,,
LINC02188,,
LINC00602,,
PRR15L,,
GAPDHP72,,
,,
,,
,,
CIAPIN1,ciapin1,ortholog_one2one
RNU6-153P,,
,,
,,
GNG5P1,,
PRR18,prr18,ortholog_one2one
MYL4,,
ADCK5,adck5,ortholog_one2one
FUCA1P1,,
SFT2D1,sft2d1,ortholog_one2one
,,
,,
IGKV1OR2-2,,
MTCO3P5,,
POTEKP,,
FAM156A,,
PON2,pon1,ortholog_many2many
PON2,pon3.2,ortholog_many2many
PON2,pon2,ortholog_many2many
PON2,pon3.2,ortholog_many2many
,,
CBX3P6,,
LINC01853,,
,,
,,
MTCO1P46,,
HNRNPA1P49,,
C14orf132,C17H14orf132,ortholog_one2one
MPC1,mpc1,ortholog_one2one
PTPN18,,
MPC1-DT,,
ESRRB,esrrb,ortholog_one2one
,,
,,
RPS6KA2-IT1,,
MIR1913,,
TBXT,tbxtb,ortholog_one2one
CHAD,si:ch211-191d15.2,ortholog_many2many
MS4A7,ms4a17c.2,ortholog_many2many
MS4A7,ms4a17a.8,ortholog_many2many
MS4A7,si:dkey-7j14.6,ortholog_many2many
MS4A7,ms4a17a.7,ortholog_many2many
MS4A7,si:dkey-174k12.3,ortholog_many2many
MS4A7,ms4a17a.11,ortholog_many2many
MS4A7,ms4a17a.10,ortholog_many2many
MS4A7,ms4a17a.5,ortholog_many2many
MS4A7,si:ch73-56d11.5,ortholog_many2many
MS4A7,ms4a17a.12,ortholog_many2many
MS4A7,ms4a17a.3,ortholog_many2many
MS4A7,ms4a17a.5,ortholog_many2many
MS4A7,si:dkey-77f5.10,ortholog_many2many
MS4A7,ms4a17a.6,ortholog_many2many
MS4A7,ms4a17a.16,ortholog_many2many
MS4A7,ms4a17a.9,ortholog_many2many
MS4A7,si:dkey-238j22.1,ortholog_many2many
MS4A7,ms4a17a.2,ortholog_many2many
MS4A7,ms4a17a.17,ortholog_many2many
MS4A7,ms4a17a.1,ortholog_many2many
MS4A7,ms4a17a.4,ortholog_many2many
MS4A7,ms4a17c.1,ortholog_many2many
MS4A7,tmem176l.3a,ortholog_many2many
MS4A7,zgc:113425,ortholog_many2many
,,
,,
,,
,,
KRTAP9-3,,
,,
,,
CPSF1,cpsf1,ortholog_one2one
ATAD5,atad5b,ortholog_one2many
ATAD5,atad5a,ortholog_one2many
BDKRB2,BDKRB2,ortholog_one2one
MRS2,mrs2,ortholog_one2one
FOXN3,ches1,ortholog_many2many
SCAI,scai,ortholog_one2one
PAGE3,,
MS4A14,ms4a17c.2,ortholog_many2many
MS4A14,ms4a17a.8,ortholog_many2many
MS4A14,si:dkey-7j14.6,ortholog_many2many
MS4A14,ms4a17a.7,ortholog_many2many
MS4A14,si:dkey-174k12.3,ortholog_many2many
MS4A14,ms4a17a.11,ortholog_many2many
MS4A14,ms4a17a.10,ortholog_many2many
MS4A14,ms4a17a.5,ortholog_many2many
MS4A14,si:ch73-56d11.5,ortholog_many2many
MS4A14,ms4a17a.12,ortholog_many2many
MS4A14,ms4a17a.3,ortholog_many2many
MS4A14,ms4a17a.5,ortholog_many2many
MS4A14,si:dkey-77f5.10,ortholog_many2many
MS4A14,ms4a17a.6,ortholog_many2many
MS4A14,ms4a17a.16,ortholog_many2many
MS4A14,ms4a17a.9,ortholog_many2many
MS4A14,si:dkey-238j22.1,ortholog_many2many
MS4A14,ms4a17a.2,ortholog_many2many
MS4A14,ms4a17a.17,ortholog_many2many
MS4A14,ms4a17a.1,ortholog_many2many
MS4A14,ms4a17a.4,ortholog_many2many
MS4A14,ms4a17c.1,ortholog_many2many
MS4A14,tmem176l.3a,ortholog_many2many
MS4A14,zgc:113425,ortholog_many2many
SSX4B,,
NR1D1,nr1d1,ortholog_one2one
CT47A1,,
MPC1L,,
DMRTC1B,,
ZBTB25,zbtb25,ortholog_one2one
,,
,,
,,
,,
EIF3IP1,,
FAM177A1,FAM177A1,ortholog_one2many
FAM177A1,fam177a1,ortholog_one2many
NMTRS-TGA3-1,,
,,
UTP6,utp6,ortholog_one2one
JPH3,jph3,ortholog_one2many
JPH3,JPH3,ortholog_one2many
CXCR2,cxcr2,ortholog_one2many
BEND3,bend3,ortholog_one2one
MS4A5,ms4a17c.2,ortholog_many2many
MS4A5,ms4a17a.8,ortholog_many2many
MS4A5,si:dkey-7j14.6,ortholog_many2many
MS4A5,ms4a17a.7,ortholog_many2many
MS4A5,si:dkey-174k12.3,ortholog_many2many
MS4A5,ms4a17a.11,ortholog_many2many
MS4A5,ms4a17a.10,ortholog_many2many
MS4A5,ms4a17a.5,ortholog_many2many
MS4A5,si:ch73-56d11.5,ortholog_many2many
MS4A5,ms4a17a.12,ortholog_many2many
MS4A5,ms4a17a.3,ortholog_many2many
MS4A5,ms4a17a.5,ortholog_many2many
MS4A5,si:dkey-77f5.10,ortholog_many2many
MS4A5,ms4a17a.6,ortholog_many2many
MS4A5,ms4a17a.16,ortholog_many2many
MS4A5,ms4a17a.9,ortholog_many2many
MS4A5,si:dkey-238j22.1,ortholog_many2many
MS4A5,ms4a17a.2,ortholog_many2many
MS4A5,ms4a17a.17,ortholog_many2many
MS4A5,ms4a17a.1,ortholog_many2many
MS4A5,ms4a17a.4,ortholog_many2many
MS4A5,ms4a17c.1,ortholog_many2many
MS4A5,tmem176l.3a,ortholog_many2many
MS4A5,zgc:113425,ortholog_many2many
PREP,prep,ortholog_one2one
HSPE1P7,,
CNTNAP3B,cntnap3,ortholog_one2many
CT45A1,ints6l,ortholog_one2many
CDH11,cdh11,ortholog_one2one
RNA5SP395,,
,,
USP50,,
,,
SLC7A7,slc7a7,ortholog_one2one
MED28P3,,
RPL7AP22,,
OAF,oafb,ortholog_one2many
OAF,oafa,ortholog_one2many
SGCE,sgce,ortholog_one2one
CRYGFP,,
PLCL1,plcl1,ortholog_one2one
TIMM50,timm50,ortholog_one2one
ZBED1,,
,,
,,
POU2F3,pou2f3,ortholog_one2one
DAPP1,dapp1,ortholog_one2one
MIR6089,,
LINC00102,,
TRPM7,trpm7,ortholog_one2one
CD99,cd99,ortholog_one2one
ALDH7A1,aldh7a1,ortholog_one2one
,,
TGFBRAP1,tgfbrap1,ortholog_one2one
SCAF8,,
,,
,,
SLC25A31,,
LINC01628,,
HIGD1AP4,,
,,
,,
,,
GPR160P2,,
CDRT15P4,,
KRTAP9-12P,,
RPS3AP19,,
B4GALNT2P1,,
,,
SKAP1-AS1,,
TMPRSS11E,tmprss15,ortholog_many2many
TMPRSS11E,st14b,ortholog_many2many
TMPRSS11E,st14a,ortholog_many2many
STK17B,stk17b,ortholog_one2one
AOC2,aoc2,ortholog_one2many
MIR939,,
MIR1234,,
MIR6849,,
,,
SLC39A4,slc39a4,ortholog_one2one
LINC02210-CRHR1,crhr1,ortholog_one2many
,,
HOXB4,hoxb4a,ortholog_one2one
7SK,,
,,
PPP1R14B,ppp1r14ba,ortholog_one2many
PPP1R14B,ppp1r14bb,ortholog_one2many
,,
,,
PCDH10,pcdh10a,ortholog_one2many
PCDH10,pcdh10b,ortholog_one2many
,,
TCAP,tcap,ortholog_one2one
DLL3,,
LRRC37BP1,,
TMEM154,,
LINC02876,,
,,
KCNK4-TEX40,,
ANKRD40,ankrd40,ortholog_one2many
MEAK7,meak7,ortholog_one2one
,,
,,
RPS21P2,,
,,
Y_RNA,,
,,
,,
CATSPERZ,,
TMPRSS11F,CR352265.1,ortholog_many2many
TMPRSS11F,tmprss15,ortholog_many2many
TMPRSS11F,st14b,ortholog_many2many
TMPRSS11F,st14a,ortholog_many2many
LRRC57P1,,
,,
MGAT5,mgat5,ortholog_one2one
EID2B,,
,,
THAP9-AS1,,
AOC4P,,
TDGF1P7,,
EID2,,
PRDX5,prdx5,ortholog_one2one
,,
CILK1,,
CEP78,cep78,ortholog_one2one
VPS28,vps28,ortholog_one2one
,,
RPS29P24,,
RPS29P25,,
CCDC8,,
PNMA8A,,
WDR59,wdr59,ortholog_one2one
PNMA8B,,
CDK5RAP3,cdk5rap3,ortholog_one2one
,,
,,
GAPDHP38,,
PCK1,pck1,ortholog_one2one
CALM3,,
,,
,,
CDK7P1,,
MEAF6P1,,
,,
CCDC88B,ccdc88b,ortholog_many2many
FAR2P2,,
,,
NSUN7,,
,,
,,
,,
RN7SL354P,,
ZBP1,,
SPPL2A,,
CENPW,,
XG,,
KCNK16,,
ARPP19P2,,
RPL21P34,,
,,
,,
,,
C2orf80,,
,,
GYPB,,
MTHFSD,mthfsd,ortholog_one2one
NOL4L,nol4lb,ortholog_one2one
TMEM200A,tmem200a,ortholog_one2one
,,
,,
RPL32P30,,
,,
PTGIR,ptgir,ortholog_one2one
POLG,polg,ortholog_one2one
MMP14,mmp14b,ortholog_one2many
MMP14,mmp14a,ortholog_one2many
REPS1,reps1,ortholog_one2one
,,
TRIM43CP,,
MAMLD1,,
FARSB,farsb,ortholog_one2one
,,
,,
,,
DACT3,dact3a,ortholog_one2one
U3,,
,,
TC2N,TC2N,ortholog_one2one
ZMYND8,zmynd8,ortholog_one2many
ZMYND8,prkcbp1l,ortholog_one2many
HSD17B10,hsd17b10,ortholog_one2one
MIR7155,,
RN7SL364P,,
MIR320E,,
,,
Y_RNA,,
LRFN1,lrfn1,ortholog_one2one
RPS6KA4,rps6ka4,ortholog_one2one
CRB3,,
MAPRE1P2,,
JPT1P1,,
,herc3,ortholog_one2many
HUWE1,huwe1,ortholog_one2one
RNF150,rnf150a,ortholog_one2one
INPP1,si:ch211-160o17.2,ortholog_one2one
BOP1,bop1,ortholog_one2one
DENND1C,si:dkey-76b14.2,ortholog_many2many
TRIP11,trip11,ortholog_one2one
AUH,auh,ortholog_one2one
,,
LINC02267,,
,,
,,
UGT2B26P,,
LINC02181,,
,,
,,
,,
SLC7A5,slc7a5,ortholog_one2one
POLR2MP1,,
,,
,,
,,
LINC02429,,
ZNF330,znf330,ortholog_one2one
MLXIP,mlxip,ortholog_one2one
GDA,gda,ortholog_one2one
,,
,,
,,
C5orf47,,
MIR1237,,
LINC02723,,
,,
LINC02724,,
,,
,,
,,
SLC22A11,slc22a15,ortholog_many2many
SLC22A11,oatx,ortholog_many2many
SLC22A11,slc22a4,ortholog_many2many
SLC22A11,si:dkey-119m7.4,ortholog_many2many
SLC22A11,si:dkey-119m7.8,ortholog_many2many
SLC22A11,si:dkey-166k12.1,ortholog_many2many
SLC22A11,slc22a21,ortholog_many2many
SLC22A11,slc22a5,ortholog_many2many
,,
NKX2-5,nkx2.5,ortholog_one2one
KLHDC4,klhdc4,ortholog_one2one
,,
SLC52A2,slc52a2,ortholog_one2many
,,
LINC00499,,
ADRA1B,adra1bb,ortholog_one2many
ADRA1B,adra1ba,ortholog_one2many
MTATP6P5,,
NEMP2,nemp2,ortholog_one2one
,,
RPL7P21,,
,,
,,
ZNF346,znf346,ortholog_one2one
,,
NDUFB1,NDUFB1,ortholog_one2one
,,
LINC01085,,
SLC22A12,oatx,ortholog_many2many
SLC22A12,slc22a4,ortholog_many2many
SLC22A12,si:dkey-119m7.4,ortholog_many2many
SLC22A12,si:dkey-119m7.8,ortholog_many2many
SLC22A12,si:dkey-166k12.1,ortholog_many2many
,,
NAT1,zgc:101040,ortholog_many2many
NAT1,si:dkey-78a14.4,ortholog_many2many
,,
,,
HNMT,hnmt,ortholog_one2one
SLC26A1,slc26a1,ortholog_one2one
TUBB4A,,
AMDHD1,AMDHD1,ortholog_one2one
CPSF2,cpsf2,ortholog_one2one
PHBP3,,
C1orf210,,
PARS2,pars2,ortholog_one2one
,,
ZYG11A,si:ch1073-82l19.1,ortholog_many2many
ZYG11A,zyg11,ortholog_many2many
DNM1,dnm1a,ortholog_one2one
SPATA18,spata18,ortholog_one2one
NATP,,
,,
,,
,,
,,
,,
,,
OPRK1,oprk1,ortholog_one2one
,,
PAH,pah,ortholog_one2one
DENND6A,dennd6aa,ortholog_one2one
OR2AI1P,,
,,
,,
LINC02227,,
ABI3,abi3b,ortholog_many2many
PTGER4,ptger4a,ortholog_one2many
PTGER4,ptger4b,ortholog_one2many
CALR4P,,
FBLN5,fbln5,ortholog_one2one
,plpp3,ortholog_one2many
ARHGEF37,arhgef37,ortholog_one2one
MTCO1P44,,
,,
,,
DNER,dner,ortholog_one2one
ZYG11B,si:ch1073-82l19.1,ortholog_many2many
ZYG11B,zyg11,ortholog_many2many
SLC45A4,slc45a4b,ortholog_one2many
SLC45A4,SLC45A4,ortholog_one2many
HERC3,herc3,ortholog_one2many
NLN,nln,ortholog_one2one
,,
,,
TNFSF9,,
MIR549A,,
,,
CACNA2D3,cacna2d3,ortholog_one2many
CACNA2D3,CACNA2D3,ortholog_one2many
,,
,,
,,
MCM6,mcm6,ortholog_one2many
MCM6,mcm6l,ortholog_one2many
RPS2P48,,
GOSR2-DT,,
MESD,mesd,ortholog_one2one
,,
WFIKKN2,,
,,
CLIC4P2,,
LINC01755,,
Y_RNA,,
CD70,,
NRXN2-AS1,,
MMD,mmd,ortholog_one2one
NFIA,nfia,ortholog_one2one
RPL7P50,,
MIR6791,,
RASGRP2,RASGRP2,ortholog_one2many
RASGRP2,rasgrp2,ortholog_one2many
,,
MIR4514,,
,,
,,
,,
CFAP161,cfap161,ortholog_one2one
TRIP10,trip10b,ortholog_one2many
TRIP10,trip10a,ortholog_one2many
,,
,,
,,
LINC01300,,
,,
GPR20,gpr20,ortholog_one2one
,,
RPL27P7,,
,,
RAD52P1,,
UBE2Z,ube2z,ortholog_one2one
,,
PKP4P1,,
,,
CEP68,cep68,ortholog_one2one
,,
,,
LINC02510,,
HNRNPA1P38,,
RN7SL798P,,
RN7SL323P,,
,,
,,
SNORD54,SNORD54,ortholog_one2one
ANP32BP3,,
CERNA3,,
NPM1P21,,
,,
GATB,gatb,ortholog_one2one
MOS,mos,ortholog_one2one
SLC28A1,slc28a1,ortholog_one2many
,,
PLAG1,plag1,ortholog_one2one
ZNF346-IT1,,
ARL2BPP6,,
NOPCHAP1,,
,,
,,
,,
,,
,,
LTC4S,ltc4s,ortholog_one2one
,,
,,
CHCHD7,chchd7,ortholog_one2one
TOX4,tox4b,ortholog_one2many
TOX4,tox4a,ortholog_one2many
FBXO31,fbxo31,ortholog_one2one
COPS8,,
,,
,,
OR8S21P,,
NACAP8,,
,,
KRTAP9-9,,
SUDS3,suds3,ortholog_one2one
RPL5P33,,
RPL39P33,,
CLTC,,
,,
LINC01944,,
,,
,,
,,
RPL29P14,,
,,
,,
,,
,,
,,
,,
,,
SLC36A1,slc36a1,ortholog_one2one
DYNLRB2,dynlrb2,ortholog_one2one
MYF5,myf5,ortholog_one2one
,,
BBS10,bbs10,ortholog_one2one
,,
,,
LINC02825,,
,,
MTHFD2P1,,
,,
,,
,,
,,
RPL23AP67,,
SETP6,,
NDRG1,ndrg1b,ortholog_one2many
NDRG1,ndrg1a,ortholog_one2many
OR5AC1,,
CRADD,cradd,ortholog_one2one
DYNLRB2-AS1,,
METTL3,mettl3,ortholog_one2one
CADPS,,
,,
,,
,,
N4BP2,,
LINC02182,,
,,
ADGRG5,,
CZIB-DT,,
ST3GAL3-AS1,,
L1TD1,,
RPS15AP13,,
FAM120B,fam120b,ortholog_one2one
,,
NANOGNBP1,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
TXNDC12,txndc12,ortholog_one2one
,,
,,
CCDC60,,
,,
CFAP221,si:ch73-222h13.1,ortholog_one2one
SP6,sp6,ortholog_one2one
HOXB-AS1,,
TESC-AS1,,
GTF2F2P1,,
,,
,,
LRRC37A17P,,
RPS23P2,,
FREM3,frem3,ortholog_one2one
SALL2,,
NUDT4,nudt4b,ortholog_many2many
NUDT4,nudt4a,ortholog_many2many
,,
TXNDC12-AS1,,
SF3A3,sf3a3,ortholog_one2one
PIEZO1,piezo1,ortholog_one2one
PES1P1,,
MYCBPAP,mycbpap,ortholog_one2one
,,
HPGDS,,
DRD1,drd1b,ortholog_one2one
,,
RNU6-339P,,
RNU6-796P,,
,,
ZNF354A,,
,,
SERF1AP1,,
UBE3A,ube3a,ortholog_one2one
,,
RN7SKP193,,
Y_RNA,,
LINC00616,,
VCPKMT,vcpkmt,ortholog_one2one
FKBP5,fkbp5,ortholog_one2one
SOS2,sos2,ortholog_one2one
,,
ARPP19P1,,
,,
FGGY-DT,,
,,
,,
LINC01933,,
HMGCLL1,hmgcll1,ortholog_one2one
DOCK7-DT,,
LAMTOR5P1,,
,,
PCSK9,pcsk9,ortholog_one2one
UIMC1,BX649250.2,ortholog_one2one
,,
,,
LINC01953,,
,,
RPS16P3,,
,,
SH2D3A,CABZ01115881.1,ortholog_one2one
RPL21P32,,
,,
,,
TCP11L2,tcp11l2,ortholog_one2one
MTCO2P34,,
RPS29P7,,
RAPGEF4,rapgef4,ortholog_one2many
RAPGEF4,RAPGEF4,ortholog_one2many
LINC01685,,
,,
,,
MRPL32P2,,
,,
ZFP92,znf576.1,ortholog_many2many
ZFP92,si:dkey-89b17.4,ortholog_many2many
ZFP92,znf646,ortholog_many2many
ZFP92,wu:fc63a07,ortholog_many2many
ZFP92,si:dkey-154p10.3,ortholog_many2many
ZFP92,zgc:66472,ortholog_many2many
,,
H2BW1,,
RPL32P32,,
,,
XAGE5,,
,,
STPG2-AS1,,
,,
PIGQP1,,
R3HDM2P1,,
TTC4,ttc4,ortholog_one2one
,,
EFCAB13,,
,,
CDRT15P11,,
PRDM8-AS1,,
TNFSF14,tnfsf14,ortholog_one2one
ANKRD20A17P,,
HHIP,hhip,ortholog_one2one
CT45A10,ints6l,ortholog_one2many
PDZD4,PDZD4,ortholog_one2many
PDZD4,PDZD4,ortholog_one2many
KLF17,klf13,ortholog_many2many
KLF17,zgc:153115,ortholog_many2many
KLF17,klf17,ortholog_many2many
KLF17,klf1,ortholog_many2many
KLF17,klf2b,ortholog_many2many
KLF17,klf2a,ortholog_many2many
KLF17,sp5l,ortholog_many2many
KLF17,si:ch211-117k10.3,ortholog_many2many
KLF17,klf5l,ortholog_many2many
CA7,ca7,ortholog_one2one
,,
MIR4745,,
MIR3187,,
PLPP3,plpp3,ortholog_one2many
SYMPK,sympk,ortholog_one2one
NCOA4P4,,
PYGM,pygma,ortholog_one2many
PYGM,pygmb,ortholog_one2many
SYNPO,LO018188.1,ortholog_one2one
,,
SIL1,sil1,ortholog_one2one
,,
,,
RSPO1,rspo1,ortholog_one2one
,,
RBM46,rbm46,ortholog_one2one
,,
PCDH11X,pcdh11,ortholog_one2many
,,
LINC01229,,
,,
DBX2,CABZ01093502.2,ortholog_one2one
L2HGDH,l2hgdh,ortholog_one2one
DRAM1,dram1,ortholog_one2one
ADTRP,CR792417.1,ortholog_one2many
ADTRP,adtrp1,ortholog_one2many
ELL2P2,,
,,
,,
NR3C2,nr3c2,ortholog_one2one
,,
LINC02451,,
SRRM4,,
SNIP1,,
SF1-DT,,
MIR4504,,
,,
,,
CDKL1,cdkl1,ortholog_one2one
,,
CGA,cga,ortholog_one2many
CGA,CGA,ortholog_one2many
MAP4K2,,
RPS13P2,,
,,
,,
RPL23AP85,,
ZNF41,,
SLC2A3P2,,
NBR1,nbr1a,ortholog_one2many
NBR1,nbr1b,ortholog_one2many
LINC00917,,
,,
CPT2,cpt2,ortholog_one2one
TSPAN8,,
,,
PNMA3,,
,,
,,
EEF1GP2,,
CNOT6,cnot6a,ortholog_one2many
CNOT6,cnot6b,ortholog_one2many
PLG,plg,ortholog_one2one
ZNF674,,
RPGRIP1,rpgrip1,ortholog_one2one
,,
,,
FOXJ3,,
RPS3A,rps3a,ortholog_one2one
USP51,,
DMRTC1,,
,,
LINC02189,,
LRP1,lrp1ab,ortholog_one2many
LRP1,lrp1aa,ortholog_one2many
,,
,,
SMIM28,,
HCCAT5,,
,,
WSPAR,,
LYRM4,LYRM4,ortholog_one2many
LYRM4,lyrm4,ortholog_one2many
,,
IL17B,,
CDH8-AS1,,
HSD17B2,hsd17b2,ortholog_one2one
CYP51A1P1,,
MBNL3,mbnl3,ortholog_one2one
KBTBD8,kbtbd8,ortholog_one2one
GABRP,,
LNCDAT,,
RN7SL221P,,
,rft1,ortholog_one2many
,,
PKMP5,,
,,
LINC02135,,
NRN1,nrn1b,ortholog_one2many
NRN1,nrn1a,ortholog_one2many
,,
,,
,,
VTI1BP1,,
RPSAP56,,
,,
,,
,,
UBE2FP2,,
DUXAP11,,
,,
,,
MIR7853,,
UBA3,uba3,ortholog_one2one
MIR5683,,
SNAPC5P1,,
,,
F13A1,f13a1b,ortholog_one2one
CX3CL1,,
,,
,,
,,
,,
,,
,,
CFDP1,cfdp1,ortholog_one2one
,,
HOXB-AS4,,
,mrpl2,ortholog_one2many
,,
LINC02544,,
,,
,,
VTA1P1,,
,,
,,
SMIM15P2,,
,,
,,
CCDC28A-AS1,,
ACKR4P1,,
,,
LINC02125,,
,,
,,
CCDC28A,ccdc28a,ortholog_one2one
,,
,,
,,
,,
FOXA3,,
PDXDC2P-NPIPB14P,,
NMU,nmu,ortholog_one2one
,,
,,
,,
CA1,ca2,ortholog_many2many
CA1,cahz,ortholog_many2many
IRF2BP1,irf2bp1,ortholog_one2one
COX16,cox16,ortholog_one2one
MYPOP,,
NANOS2,,
TUT4,tut4,ortholog_one2many
TUT4,CABZ01065131.1,ortholog_one2many
TCP10L3,,
CCDC61,ccdc61,ortholog_one2one
BRCA1,,
,,
RNF14,CABZ01061592.1,ortholog_one2many
RNF14,RNF14,ortholog_one2many
RNF14,RNF14,ortholog_one2many
RNF14,rnf14,ortholog_one2many
AMZ2P2,,
MIR3918,,
EZR-AS1,,
RPSAP43,,
SYNJ2BP-COX16,synj2bp,ortholog_one2many
RNA5SP213,,
,,
,,
,,
,,
LINC02536,,
MRPS17P5,,
GSTA1,gstp2,ortholog_many2many
MIR769,,
PGLYRP1,pglyrp5,ortholog_one2one
EHD1,ehd1b,ortholog_one2many
EHD1,ehd1a,ortholog_one2many
RNU2-51P,,
FAM133A,fam133b,ortholog_one2many
NUDT7,nudt7,ortholog_one2one
SYNJ2BP,synj2bp,ortholog_one2many
F9,f9b,ortholog_one2one
,,
,,
JAK2,jak2b,ortholog_one2many
JAK2,jak2a,ortholog_one2many
IGFL3,,
ADAM21,adam10a,ortholog_many2many
ADAM21,adam10b,ortholog_many2many
ADAM21,zgc:174164,ortholog_many2many
ADAM21,si:ch1073-396h14.1,ortholog_many2many
,,
TMEM144,tmem144b,ortholog_one2many
TMEM144,tmem144a,ortholog_one2many
ADAM20P1,,
SEPTIN10,sept10,ortholog_one2one
RPL10P12,,
,,
TGIF1P1,,
CFAP251,wdr66,ortholog_one2one
,,
RNU6-659P,,
ADAM20,adam10a,ortholog_many2many
ADAM20,adam10b,ortholog_many2many
ADAM20,zgc:174164,ortholog_many2many
DM1-AS,,
GSTA6P,,
GSTA5,gstp2,ortholog_many2many
,,
,,
OR7E121P,,
UBFD1P1,,
PPATP1,,
MED6,med6,ortholog_one2one
LINC02008,,
GSTA11P,,
,,
GSTA10P,,
,,
NCR2,,
,,
,,
,,
NQO1,nqo1,ortholog_one2one
DMWD,DMWD,ortholog_one2one
,,
PDZRN3,pdzrn3a,ortholog_one2many
PDZRN3,pdzrn3b,ortholog_one2many
,,
,,
LINC01276,,
MIR4641,,
