Gene name,Zebrafish gene name,Zebrafish homology type
MSN,msnb,ortholog_one2many
MSN,msna,ortholog_one2many
HSPE1,hspe1,ortholog_one2one
RBFOX2,rbfox2,ortholog_one2one
MFSD2A,mfsd2aa,ortholog_one2many
MFSD2A,mfsd2ab,ortholog_one2many
HAVCR1,havcr1,ortholog_many2many
HAVCR1,havcr2,ortholog_many2many
HAVCR1,timd4,ortholog_many2many
MOB4,mob4,ortholog_one2one
CAP1,cap1,ortholog_one2one
ITPK1,itpk1a,ortholog_many2many
ITPK1,itpk1b,ortholog_many2many
CNGA2,cnga2a,ortholog_one2many
CNGA2,cnga2b,ortholog_one2many
MB,mb,ortholog_one2one
,faah2a,ortholog_one2many
,faah2b,ortholog_one2many
PPT1,ppt1,ortholog_one2one
ADAMTS2,adamts2,ortholog_one2many
ADAMTS2,CABZ01080056.1,ortholog_one2many
ADAMTS2,si:ch211-154c21.1,ortholog_one2many
CBLN3,cbln4,ortholog_one2one
CLDN2,cldn2,ortholog_one2one
GPX8,gpx8,ortholog_one2one
TLR1A,tlr1,ortholog_one2many
,marco,ortholog_one2one
CEP85L,cep85l,ortholog_one2one
UXS1,uxs1,ortholog_one2one
MCM5,mcm5,ortholog_one2one
RPL11,rpl11,ortholog_one2one
OCRL,ocrl,ortholog_one2one
PRRG3,PRRG3,ortholog_one2one
RFTN2,rftn2,ortholog_one2one
PLN,si:ch211-270g19.5,ortholog_one2one
RIPPLY1,ripply2,ortholog_one2one
TCEB3,eloa,ortholog_one2one
AMN,amn,ortholog_one2one
,prune2,ortholog_one2many
ASCC3,ascc3,ortholog_one2one
PFDN4,pfdn4,ortholog_one2one
HNRNPAB,hnrnpabb,ortholog_one2many
HNRNPAB,hnrnpaba,ortholog_one2many
EXOC1,exoc1,ortholog_one2one
FOXB2,foxb2,ortholog_one2one
CLIC2,clic2,ortholog_one2one
TNK2,tnk2b,ortholog_one2one
ERCC6L,ercc6l,ortholog_one2one
CYP24A1,cyp24a1,ortholog_one2one
HMOX1,hmox1a,ortholog_one2one
CNOT6,cnot6a,ortholog_one2many
CNOT6,cnot6b,ortholog_one2many
CDC42BPB,cdc42bpb,ortholog_one2one
PIN4,pin4,ortholog_one2one
SIM1,CABZ01064671.1,ortholog_one2many
SIM1,sim1a,ortholog_one2many
GFPT2,gfpt2,ortholog_one2one
SLCO1C1,slco1c1,ortholog_one2one
PLK2,plk2b,ortholog_one2many
PLK2,plk2a,ortholog_one2many
KLF3,klf3,ortholog_one2one
YTHDF2,ythdf2,ortholog_one2one
RAB3C,rab3c,ortholog_one2one
GPR6,gpr6,ortholog_one2one
EXOC1L,si:dkey-245p14.4,ortholog_one2one
NHSL2,si:ch73-362m14.2,ortholog_one2many
NHSL2,nhsl2,ortholog_one2many
PPP4R3A,smek1,ortholog_one2one
ST6GAL2,st6gal2b,ortholog_one2many
ST6GAL2,st6gal2a,ortholog_one2many
MAPK9,mapk9,ortholog_one2one
TC2N,TC2N,ortholog_one2one
PITHD1,pithd1,ortholog_one2one
VPS13A,vps13a,ortholog_one2one
PHYKPL,phykpl,ortholog_one2one
SLC5A7,SLC5A7,ortholog_one2many
SLC5A7,slc5a7a,ortholog_one2many
,fdx1,ortholog_many2many
,fdx1b,ortholog_many2many
SULT1C3,sult2st3,ortholog_many2many
FBLN5,fbln5,ortholog_one2one
TOM1,tom1,ortholog_one2one
LYPLA2,lypla2,ortholog_one2one
TMLHE,tmlhe,ortholog_one2one
PDE4D,pde4d,ortholog_one2one
NME5,nme5,ortholog_one2one
,cpdp,ortholog_one2one
TBC1D1,tbc1d1,ortholog_one2one
GCC2,FQ377903.3,ortholog_one2one
HMGXB4,hmgxb4a,ortholog_one2one
AKR1E2,akr1b1.1,ortholog_many2many
AKR1E2,akr1b1.2,ortholog_many2many
GNA14,gna14a,ortholog_one2one
GNAQ,gnaq,ortholog_one2many
GNAQ,gna14,ortholog_one2many
PLCL1,plcl1,ortholog_one2one
TRIP11,trip11,ortholog_one2one
,tssk6,ortholog_one2many
RORB,rorb,ortholog_one2one
,si:dkey-34f9.3,ortholog_one2one
IQCG,iqcg,ortholog_one2one
WNT8A,wnt8a,ortholog_one2many
TMSB4Y,tmsb2,ortholog_one2one
ALG13,alg13,ortholog_one2one
ZFP64,zfp64,ortholog_one2one
RPL35A,rpl35a,ortholog_one2one
EVA1CL,si:ch73-335m24.2,ortholog_one2one
GALE,gale,ortholog_one2one
ATXN3,atxn3,ortholog_one2one
BCAT1,bcat1,ortholog_one2one
PGM2,pgm2,ortholog_one2one
GMEB1,gmeb1,ortholog_one2one
SALL4,sall4,ortholog_one2one
TRPM6,trpm6,ortholog_one2one
LARGE1,large1,ortholog_one2one
MED7,med7,ortholog_one2one
CPSF2,cpsf2,ortholog_one2one
RELL1,rell1,ortholog_one2one
,zgc:92907,ortholog_one2one
ATP9A,ATP9A,ortholog_one2one
CLOCK,clocka,ortholog_one2many
CLOCK,clockb,ortholog_one2many
,arhgap20b,ortholog_one2one
LIMS1,lims2,ortholog_one2one
TAF12,taf12,ortholog_one2one
SLC24A4,slc24a4b,ortholog_one2many
SLC24A4,slc24a4a,ortholog_one2many
PSMD1,psmd1,ortholog_one2one
CCNB3,ccnb3,ortholog_one2one
TMEM165,tmem165,ortholog_one2one
SRD5A3,srd5a3,ortholog_one2one
BEND4,BEND4,ortholog_one2one
FAM13B,fam13b,ortholog_one2one
HTR2B,htr2b,ortholog_one2one
CARNMT1,carnmt1,ortholog_one2one
DGKK,si:dkey-172j4.3,ortholog_one2one
HMGCL,hmgcl,ortholog_one2one
RIN3,rin3,ortholog_one2one
SLC30A9,slc30a9,ortholog_one2one
,rab42b,ortholog_one2many
,si:dkey-34d22.2,ortholog_one2many
,si:dkey-34d22.5,ortholog_one2many
HDX,hdx,ortholog_one2one
NMRK1,nmrk1,ortholog_one2one
TMEM33,tmem33,ortholog_one2one
LGMN,lgmn,ortholog_one2one
PHOX2B,phox2bb,ortholog_one2one
ARMC9,armc9,ortholog_one2one
FBXO7,fbxo7,ortholog_one2one
GOLGA5,golga5,ortholog_one2one
SGCD,sgcd,ortholog_one2one
MTFR1L,mtfr1l,ortholog_one2one
RPS6KA6,rps6kal,ortholog_one2one
OSTF1,ostf1,ortholog_one2one
,bpifcl,ortholog_one2many
MID2,mid2,ortholog_one2one
CHGA,chga,ortholog_one2one
AMMECR1,ammecr1,ortholog_one2one
FUCA1,fuca1.2,ortholog_one2many
FUCA1,fuca1.1,ortholog_one2many
BPIFCB,bpifcl,ortholog_one2many
SELENON,selenon,ortholog_one2one
UBE3A,ube3a,ortholog_one2one
DKC1,dkc1,ortholog_one2one
MRPL22,mrpl22,ortholog_one2one
CNR2,cnr2,ortholog_one2one
NXT2,nxt2,ortholog_one2one
PSAT1,psat1,ortholog_one2one
ACSL4,acsl4a,ortholog_one2many
ACSL4,acsl4b,ortholog_one2many
RASEF,rasef,ortholog_one2one
CNGA3,cnga1a,ortholog_many2many
CNGA3,cnga1b,ortholog_many2many
RTCB,rtcb,ortholog_one2one
PNRC2,pnrc2,ortholog_one2one
IRS4,irs4a,ortholog_one2one
MPP1,mpp1,ortholog_one2one
IRF9,irf10,ortholog_one2one
B3GNT7,b3gnt7,ortholog_one2one
PKD2L2,pkd1l2a,ortholog_many2many
PKD2L2,pkd1l2b,ortholog_many2many
PKD2L2,pkd1a,ortholog_many2many
LIMCH1,limch1a,ortholog_one2many
LIMCH1,limch1b,ortholog_one2many
MAN1C1,MAN1C1,ortholog_one2one
C14orf132,C17H14orf132,ortholog_one2one
GEMIN5,gemin5,ortholog_one2one
PRDM4,prdm4,ortholog_one2one
TTLL9,ttll9,ortholog_one2one
BDKRB1,bdkrb1,ortholog_one2one
FRMD3,frmd3,ortholog_one2one
SNORD72,CR382296.1,ortholog_one2one
UCHL1,uchl1,ortholog_one2one
LDLRAP1,ldlrap1b,ortholog_one2many
LDLRAP1,ldlrap1a,ortholog_one2many
TMEM131,tmem131,ortholog_one2one
PWP1,pwp1,ortholog_one2one
ATG2A,atg2b,ortholog_one2one
NADK2,nadk2,ortholog_one2one
SRSF10,srsf10b,ortholog_one2one
NCL,ncl,ortholog_one2one
PDRG1,pdrg1,ortholog_one2one
ITGA1,itga1,ortholog_one2one
XKR7,XKR7,ortholog_one2many
XKR7,xkr7,ortholog_one2many
GSKIP,gskip,ortholog_one2one
CCM2L,ccm2l,ortholog_one2one
ABTB3,btbd11b,ortholog_one2many
ABTB3,btbd11a,ortholog_one2many
APBB2,LO018568.2,ortholog_one2one
,si:dkeyp-72h1.1,ortholog_one2one
TMEM57,maco1a,ortholog_one2many
TMEM57,maco1b,ortholog_one2many
PDZD2,pdzd2,ortholog_one2one
HCK,hck,ortholog_one2one
NMUR1,nmur1b,ortholog_one2many
NMUR1,nmur1a,ortholog_one2many
KLHL3,klhl3,ortholog_one2one
AK7,ak7a,ortholog_one2many
AK7,ak7b,ortholog_one2many
ZNF217,znf217,ortholog_one2one
INPP4A,inpp4aa,ortholog_one2many
INPP4A,inpp4ab,ortholog_one2many
TGM2,tgm2a,ortholog_one2many
TGM2,tgm2b,ortholog_one2many
GRHL3,grhl3,ortholog_one2one
FRG1BP,frg1,ortholog_one2one
PDE6D,pde6d,ortholog_one2one
CNOT8,cnot8,ortholog_one2one
EXOC3L4,exoc3l4,ortholog_one2many
EXOC3L4,si:dkey-45k15.1,ortholog_one2many
ASAH1,asah1a,ortholog_one2many
ASAH1,asah1b,ortholog_one2many
FAXDC2,faxdc2,ortholog_one2one
TNFAIP2,tnfaip2a,ortholog_one2many
TNFAIP2,tnfaip2b,ortholog_one2many
UNC50,unc50,ortholog_one2one
GK5,gk5,ortholog_one2one
LBFABP,fabp10b,ortholog_one2many
LBFABP,fabp10a,ortholog_one2many
MGAT4A,mgat4a,ortholog_one2one
XRN1,xrn1,ortholog_one2one
RHCE,rhd,ortholog_one2one
PHF6,phf6,ortholog_one2one
TSHZ2,tshz2,ortholog_one2one
HPRT1,hprt1,ortholog_one2one
PAPOLB,papola,ortholog_one2one
ATR,atr,ortholog_one2one
RPRD1B,rprd1b,ortholog_one2one
PCM1,pcm1,ortholog_one2one
PCDH19,pcdh19,ortholog_one2one
EIF5,eif5,ortholog_one2one
TTI1,tti1,ortholog_one2one
TMEM50A,tmem50a,ortholog_one2one
TSGA10,tsga10,ortholog_one2one
PLS1,pls1,ortholog_one2one
SPOCK1,spock1,ortholog_one2one
PABIR3,fam122b,ortholog_one2many
ATG4A,atg4a,ortholog_one2one
TRPC1,trpc1,ortholog_one2one
MARK3,mark3a,ortholog_one2many
MARK3,mark3b,ortholog_one2many
PSMD10,psmd10,ortholog_one2one
LARP1,larp1,ortholog_one2one
PIP5K1B,si:dkey-3h23.3,ortholog_one2many
PIP5K1B,pip5k1ba,ortholog_one2many
PIP5K1B,pip5k1bb,ortholog_one2many
IL22RA1,ifngr2,ortholog_many2many
IL22RA1,ifngr1,ortholog_many2many
IL22RA1,il22ra2,ortholog_many2many
IL22RA1,ifngr1l,ortholog_many2many
IL22RA1,crfb15,ortholog_many2many
IL22RA1,crfb16,ortholog_many2many
IL22RA1,ifnlr1,ortholog_many2many
BVES,bves,ortholog_one2one
VSTM2L,vstm2l,ortholog_one2one
TRPC7,trpc7a,ortholog_one2many
TRPC7,trpc7b,ortholog_one2many
SYF2,syf2,ortholog_one2one
CKB,ckbb,ortholog_one2many
CKB,ckba,ortholog_one2many
IFNLR1,crfb2,ortholog_one2many
PCOLCE2,pcolce2a,ortholog_one2many
PCOLCE2,pcolce2b,ortholog_one2many
LIPT1,lipt1,ortholog_one2one
CTNNBL1,ctnnbl1,ortholog_one2one
,mrpl30,ortholog_one2one
PAQR9,PAQR9,ortholog_one2one
MITD1,mitd1,ortholog_one2one
,lygl1,ortholog_many2many
,zgc:162941,ortholog_many2many
,lygl2,ortholog_many2many
RUNX3,runx3,ortholog_one2one
,wfdc2,ortholog_one2one
SMAD5,smad5,ortholog_one2one
LYG2,lygl1,ortholog_many2many
LYG2,zgc:162941,ortholog_many2many
LYG2,lygl2,ortholog_many2many
RAB39B,rab39ba,ortholog_one2many
RAB39B,rab39bb,ortholog_one2many
STARD8,stard8,ortholog_one2one
GDA,gda,ortholog_one2one
U2SURP,u2surp,ortholog_one2one
MTUS1,mtus1b,ortholog_one2many
MTUS1,mtus1a,ortholog_one2many
RXFP2,rxfp1,ortholog_one2one
SAP30L,CABZ01050105.2,ortholog_one2many
SAP30L,sap30l,ortholog_one2many
UBE2B,ube2b,ortholog_one2one
NIPAL3,nipal3,ortholog_one2one
TXNDC9,txndc9,ortholog_one2one
CHST2,chst2a,ortholog_one2many
CHST2,chst2b,ortholog_one2many
PPP2CA,ppp2ca,ortholog_one2many
PPP2CA,PPP2CA,ortholog_one2many
PDGFRL,pdgfrl,ortholog_one2one
,prlh2,ortholog_one2one
VRK1,vrk1,ortholog_one2one
ARHGEF6,arhgef6,ortholog_one2one
,si:ch211-200p22.4,ortholog_one2many
SLC7A2,slc7a2,ortholog_many2many
EIF5B,eef2a.2,ortholog_many2many
EIF5B,eef2a.1,ortholog_many2many
TMC1,TMC1,ortholog_one2one
CLIC4,clic4,ortholog_one2one
DNTTIP1,ube2c,ortholog_one2one
SKP1,skp1,ortholog_one2one
REV1,rev1,ortholog_one2one
SNORD83A,SNORD83A,ortholog_one2one
TRMT61A,trmt61a,ortholog_one2one
GAB3,si:ch73-92i20.1,ortholog_one2many
AFF3,aff3,ortholog_one2one
SH3BP5,sh3bp5b,ortholog_one2many
SH3BP5,sh3bp5a,ortholog_one2many
UBE2U,ube2c,ortholog_one2one
TCF7,tcf7,ortholog_one2one
CEP78,cep78,ortholog_one2one
LONRF2,si:ch1073-440b2.1,ortholog_one2one
SMARCA1,smarca1,ortholog_one2one
,isg20l2,ortholog_one2one
GPR12L,gpr185a,ortholog_one2many
GPR12L,gpr185b,ortholog_one2many
,mespbb,ortholog_many2many
,mespba,ortholog_many2many
,mespaa,ortholog_many2many
,mespab,ortholog_many2many
MTMR7,mtmr7a,ortholog_one2many
MTMR7,mtmr7b,ortholog_one2many
ANPEP,ANPEP,ortholog_one2many
ANPEP,anpepb,ortholog_one2many
BAG5,bag5,ortholog_one2one
TSSK6L1,tssk6,ortholog_one2many
TNNC2,tnnc2,ortholog_one2many
TNNC2,TNNC2,ortholog_one2many
C5orf15,si:ch73-269m14.2,ortholog_one2one
TM9SF2L,tm9sf5,ortholog_one2one
CHST10,chst10,ortholog_one2one
COA8,coa8,ortholog_one2one
TMEM63A,tmem63a,ortholog_one2one
BICD1,bicd1a,ortholog_one2many
BICD1,CABZ01085700.1,ortholog_one2many
,si:ch211-106h4.9,ortholog_one2many
,myrip,ortholog_one2many
SNX21,snx21,ortholog_one2one
RCAN3,rcan3,ortholog_one2one
GLA,gla,ortholog_one2one
CAPN7,capn7,ortholog_one2one
RBM47,rbm47,ortholog_one2one
ACOT8,acot8,ortholog_one2one
TMC2,tmc2a,ortholog_one2many
TMC2,tmc2b,ortholog_one2many
RPL36AL,rpl36a,ortholog_one2one
SUN2,si:dkey-92f12.2,ortholog_one2one
AP3S2,ap3s2,ortholog_one2one
,si:ch1073-153i20.5,ortholog_one2many
,hist1h2a3,ortholog_one2many
,si:dkey-108k21.19,ortholog_one2many
,hist1h2a1,ortholog_one2many
CTSA,ctsa,ortholog_one2one
MESP1,mespbb,ortholog_many2many
MESP1,mespba,ortholog_many2many
MESP1,mespaa,ortholog_many2many
MESP1,mespab,ortholog_many2many
TRNAU1AP,trnau1apa,ortholog_one2many
CHRNA9,LO018568.1,ortholog_one2many
CHRNA9,chrna9,ortholog_one2many
C9H3orf58,dipk2aa,ortholog_one2many
C9H3orf58,dipk2ab,ortholog_one2many
KLC1,klc1a,ortholog_one2one
THPO,thpo,ortholog_one2one
,mfsd10,ortholog_one2one
FSTL4,fstl4,ortholog_one2one
VPS37A,vps37a,ortholog_one2one
BTK,btk,ortholog_one2one
,ccn2b,ortholog_one2one
EXOSC7,exosc7,ortholog_one2one
CNOT7,cnot7,ortholog_one2one
PDCL3,PDCL3,ortholog_one2one
TIMM8A,timm8a,ortholog_one2one
NEURL2,neurl2,ortholog_one2one
POLR2H,polr2h,ortholog_one2one
ENAH,enah,ortholog_one2one
ATP10A,atp10a,ortholog_one2one
,zgc:101583,ortholog_one2one
SOX1,sox1a,ortholog_one2many
SOX1,sox1b,ortholog_one2many
XRCC3,xrcc3,ortholog_one2one
PLTP,pltp,ortholog_one2one
TAF7,taf7,ortholog_one2one
ADD1,add1,ortholog_one2one
ZDHHC3,zdhhc3a,ortholog_one2many
ZDHHC3,zdhhc3b,ortholog_one2many
ZDHHC2,zdhhc2,ortholog_one2one
RAPGEF6,rapgef6,ortholog_one2one
,aipl2,ortholog_one2one
EPHB3,ephb3a,ortholog_one2many
EPHB3,EPHB3,ortholog_one2many
EPHB3,LO016987.2,ortholog_one2many
PCIF1,pcif1,ortholog_one2one
COPS2,cops2,ortholog_one2one
NKX1-1,nkx1.2lb,ortholog_one2one
,CABZ01041604.1,ortholog_one2one
RPSAP58,rpsa,ortholog_one2one
SRP9,srp9,ortholog_one2one
ZFYVE21,zfyve21,ortholog_one2one
DRP2,drp2,ortholog_one2one
SOHO1,hmx4,ortholog_many2many
EPDR1,epdr1,ortholog_one2one
MARK1,mark1,ortholog_many2many
MARK1,LO017802.1,ortholog_many2many
AHSG,ahsg1,ortholog_one2many
AHSG,ahsg2,ortholog_one2many
GALK2,galk2,ortholog_one2one
RAB3GAP2,rab3gap2,ortholog_one2one
CDH22,cdh22,ortholog_one2one
TDRD9,tdrd9,ortholog_one2one
IARS2,iars2,ortholog_one2one
FGF7,fgf7,ortholog_one2one
FNIP1,fnip1,ortholog_one2one
BPNT1,bpnt1,ortholog_one2one
UVSSA,uvssa,ortholog_one2one
MLH1,mlh1,ortholog_one2one
EPB41,epb41a,ortholog_one2one
DTWD1,dtwd1,ortholog_one2one
HAUS6,haus6,ortholog_one2one
EPRS,eprs1,ortholog_one2one
FETUB,si:ch211-284e20.8,ortholog_many2many
FETUB,fetub,ortholog_many2many
SLC35C2,slc35c2,ortholog_one2one
AFG2B,spata5l1,ortholog_one2one
,LO018363.2,ortholog_one2many
,LO018363.1,ortholog_one2many
CENPI,cenpi,ortholog_one2one
SMYD1,smyd1b,ortholog_one2many
SMYD1,smyd1a,ortholog_one2many
STARD3NL,stard3nl,ortholog_one2one
RRP15,rrp15,ortholog_one2one
FABP1,fabp1b.1,ortholog_one2many
FABP1,fabp1b.2,ortholog_one2many
FABP1,fabp1a,ortholog_one2many
POLG,polg,ortholog_one2one
ASPG,aspg,ortholog_one2one
PLIN2,plin2,ortholog_one2one
RHOH,rhoh,ortholog_one2one
,glra4a,ortholog_one2one
,si:ch211-284e20.8,ortholog_many2many
,fetub,ortholog_many2many
FANCI,fanci,ortholog_one2one
ELMO2,elmo2,ortholog_one2one
THNSL2,thnsl2,ortholog_one2one
TCAIM,tcaim,ortholog_one2one
SNRPN,snrpb,ortholog_one2one
RLBP1,rlbp1a,ortholog_many2many
RLBP1,rlbp1b,ortholog_many2many
MICU3,micu3a,ortholog_one2many
MICU3,micu3b,ortholog_one2many
ADAMTS7,ADAMTS7,ortholog_one2one
TACC3,tacc3,ortholog_one2one
SPATA17,spata17,ortholog_one2one
TMEM200B,tmem200b,ortholog_one2one
MOSPD1,mospd1,ortholog_one2one
P4HA2,p4ha2,ortholog_one2one
DDX27,ddx27,ortholog_one2one
GPATCH2,GPATCH2,ortholog_one2one
EIF4A2,eif4a2,ortholog_one2one
TOPAZ1,topaz1,ortholog_one2one
PDS5A,pds5a,ortholog_one2one
FAM96A,ciao2a,ortholog_one2one
KIF26A,kif26aa,ortholog_one2many
KIF26A,kif26ab,ortholog_one2many
MPDZ,si:dkey-92j12.5,ortholog_one2one
EDN3,edn3b,ortholog_one2one
L3MBTL4,l3mbtl1b,ortholog_one2one
CTNNB1,ctnnb2,ortholog_one2many
CTNNB1,ctnnb1,ortholog_one2many
SPG11,spg11,ortholog_one2one
PDLIM4,pdlim4,ortholog_one2one
RFC4,rfc4,ortholog_one2one
ZNF831,znf831,ortholog_one2one
ACTR2,actr2a,ortholog_one2many
ACTR2,actr2b,ortholog_one2many
PRELID3B,prelid3b,ortholog_one2one
SLC22A4,si:dkey-119m7.4,ortholog_many2many
SLC22A4,si:dkey-119m7.8,ortholog_many2many
SLC22A4,si:dkey-166k12.1,ortholog_many2many
SLC22A4,oatx,ortholog_many2many
SLC22A4,slc22a4,ortholog_many2many
ULK4,BX511115.1,ortholog_one2many
ULK4,ulk4,ortholog_one2many
BCL11B,bcl11ba,ortholog_one2one
IRF1,irf1b,ortholog_one2one
PHKA1,phka1b,ortholog_one2many
PHKA1,hdac8,ortholog_one2many
UBE2K,ube2kb,ortholog_one2many
UBE2K,ube2ka,ortholog_one2many
SRSF4,srsf4,ortholog_one2one
ATP5E,atp5f1e,ortholog_one2one
EIF3J,EIF3J,ortholog_one2many
EIF3J,eif3jb,ortholog_one2many
EIF3J,eif3ja,ortholog_one2many
DENND4C,dennd4c,ortholog_one2one
RAD50,rad50,ortholog_one2one
RPS6,rps6,ortholog_one2one
HDAC8,hdac8,ortholog_one2one
MECR,mecr,ortholog_one2one
ACER2,acer2,ortholog_one2one
RPS4Y1,rps4x,ortholog_one2one
CTDSPL2,ctdspl2a,ortholog_one2many
CTDSPL2,ctdspl2b,ortholog_one2many
RBM41,rbm41,ortholog_one2one
TUBB1,tubb1,ortholog_one2one
USH2A,ush2a,ortholog_one2one
SLC24A2,SLC24A2,ortholog_one2many
SLC24A2,slc24a2,ortholog_one2many
PTPRU,ptprub,ortholog_one2one
SETD3,setd3,ortholog_one2one
SLX4,slx4,ortholog_one2many
SLX4,si:dkey-44g23.2,ortholog_one2many
SMIM14,smim14,ortholog_one2one
CTSZ,ctsz,ortholog_one2one
TRAP1,trap1,ortholog_one2one
ANO10,ano10a,ortholog_one2one
CASC4,casc4,ortholog_one2one
,BX571981.1,ortholog_one2one
C1orf232,C16H1orf232,ortholog_one2one
MCF2L2,mcf2l2,ortholog_one2one
NELFCD,nelfcd,ortholog_one2one
NUP62,nup62l,ortholog_one2one
KIF3A,kif3a,ortholog_one2one
MSANTD1,msantd1,ortholog_one2one
TMEM255A,tmem255a,ortholog_one2one
DNAAF6,pih1d3,ortholog_one2one
SRL,SRL,ortholog_one2many
SRL,srl,ortholog_one2many
FRMD5,FRMD5,ortholog_one2many
FRMD5,frmd5,ortholog_one2many
CCNI2,ccni2,ortholog_one2one
FRMPD3,frmpd3,ortholog_one2one
WDR76,wdr76,ortholog_one2one
TFAP4,tfap4,ortholog_one2one
MCHR2,galr2b,ortholog_one2one
UGDH,ugdh,ortholog_one2one
FAM110D,si:ch211-107n13.1,ortholog_one2one
GNAS,gnas,ortholog_one2one
HTT,htt,ortholog_one2one
CCDC85C,ccdc85cb,ortholog_one2many
CCDC85C,ccdc85ca,ortholog_one2many
,acsm3,ortholog_one2many
STMN3,stmn3,ortholog_one2one
BLM,blm,ortholog_one2one
PDIK1L,pdik1l,ortholog_one2one
HHIPL1,hhipl1,ortholog_one2one
LIAS,lias,ortholog_one2one
SEPTIN6,sept6,ortholog_one2one
ACSM5,acss2l,ortholog_many2many
,prps1b,ortholog_one2many
SEPTIN8,sept8b,ortholog_one2many
SEPTIN8,sept8a,ortholog_one2many
GRK4,grk4,ortholog_one2one
ESRRG,esrrga,ortholog_one2many
ESRRG,esrrgb,ortholog_one2many
PDILT,pdia8,ortholog_many2many
PDILT,zgc:136472,ortholog_many2many
RPL9,rpl9,ortholog_one2one
GMEB2,GMEB2,ortholog_one2one
TRAK1,trak1a,ortholog_one2one
CTSH,ctsh,ortholog_one2one
KLB,klb,ortholog_one2one
RASGRF1,RASGRF1,ortholog_one2one
CYP46A1,cyp46a1.2,ortholog_one2many
CYP46A1,zgc:123299,ortholog_one2many
CYP46A1,cyp46a1.3,ortholog_one2many
CYP46A1,cyp46a1.4,ortholog_one2many
CYP46A1,cyp46a1.1,ortholog_one2many
NOP14,nop14,ortholog_one2one
,CABZ01039782.1,ortholog_one2one
SHKBP1,kctd3,ortholog_one2one
TRMT44,trmt44,ortholog_one2one
HELZ2,helz2,ortholog_one2many
HELZ2,si:dkey-97a13.6,ortholog_one2many
HELZ2,zgc:113057,ortholog_one2many
ADRA1D,adra1d,ortholog_one2one
,pkdccb,ortholog_one2one
B3GNT5,b3gnt5b,ortholog_one2many
B3GNT5,b3gnt5a,ortholog_one2many
TMED3,tmed3,ortholog_one2one
GPR139,gpr139,ortholog_one2one
SLC30A2,slc30a2,ortholog_one2one
ZDHHC21,zdhhc21,ortholog_one2one
GNRHR,gnrhr4,ortholog_one2many
GNRHR,gnrhr2,ortholog_one2many
ID3,id3,ortholog_one2one
FMR1,fmr1,ortholog_one2one
USP46,usp12a,ortholog_many2many
USP46,usp46,ortholog_many2many
USP46,usp12b,ortholog_many2many
GLCE,glceb,ortholog_one2many
GLCE,glcea,ortholog_one2many
MYCL,myclb,ortholog_one2many
MYCL,mycla,ortholog_one2many
ANKS3,anks3,ortholog_one2one
RBM27,rbm27,ortholog_one2one
SMOX,smox,ortholog_one2one
ZC3H12A,ZC3H12A,ortholog_one2many
ZC3H12A,zc3h12a,ortholog_one2many
PAQR5,paqr5a,ortholog_one2many
PAQR5,paqr5b,ortholog_one2many
LBR,lbr,ortholog_one2one
HPCAL4,rcvrna,ortholog_many2many
HPCAL4,rcvrnb,ortholog_many2many
HPCAL4,guca1g,ortholog_many2many
HPCAL4,guca1c,ortholog_many2many
HPCAL4,guca1d,ortholog_many2many
HPCAL4,hpcal4,ortholog_many2many
RNF24,rnf24,ortholog_one2one
FREM1,frem1a,ortholog_one2one
PANK2,pank2,ortholog_one2one
STK35,stk35,ortholog_one2many
STK35,stk35l,ortholog_one2many
TMEM164,TMEM164,ortholog_one2one
TTC39B,ttc39b,ortholog_one2one
TNIP1,tnip1,ortholog_one2one
POMGNT2,pomgnt2,ortholog_one2one
TFDP1,tfdp1b,ortholog_one2many
TFDP1,tfdp1a,ortholog_one2many
RAB9B,rab9b,ortholog_one2one
MAPK8IP3,mapk8ip3,ortholog_one2one
MCCC1,mccc1,ortholog_one2one
PDYN,pdyn,ortholog_one2one
CNIH3,cnih3,ortholog_one2one
SOX12,sox19a,ortholog_many2many
SOX12,sox19b,ortholog_many2many
SOX12,sox32,ortholog_many2many
,fam49al,ortholog_one2one
GPX3,gpx1a,ortholog_many2many
GPX3,gpx1b,ortholog_many2many
GPX3,gpx3,ortholog_many2many
MC3R,mc3r,ortholog_one2one
EML1,eml1,ortholog_one2one
WDR26,wdr26b,ortholog_one2many
WDR26,wdr26a,ortholog_one2many
CCK,cckb,ortholog_one2many
CCK,ccka,ortholog_one2many
DNAJC8,dnajc8,ortholog_one2one
PLP1,plp1b,ortholog_one2many
PLP1,plp1a,ortholog_one2many
KIF23,kif23,ortholog_one2one
,atp5if1b,ortholog_one2many
,atp5if1a,ortholog_one2many
YIPF5,yipf5,ortholog_one2one
SNRK,snrka,ortholog_one2one
KCTD16,kctd16b,ortholog_one2many
KCTD16,kctd16a,ortholog_one2many
SPATA18,spata18,ortholog_one2one
CREBBP,crebbpb,ortholog_one2many
CREBBP,crebbpa,ortholog_one2many
THG1L,thg1l,ortholog_one2one
GASK1A,gask1a,ortholog_one2one
TMEM42,tmem42a,ortholog_one2many
TMEM42,tmem42b,ortholog_one2many
MEX3B,mex3b,ortholog_one2one
CHMP1B,chmp1b,ortholog_one2one
EIF1B,eif1b,ortholog_one2one
MRPS34,mrps34,ortholog_one2one
DCUN1D1,dcun1d1,ortholog_one2one
CNIH4,cnih4,ortholog_one2one
TRIT1,trit1,ortholog_one2one
UBE2J2,ube2j2,ortholog_one2one
